words,count
nwe,8
mirage,32
woody,16
worth,12
deli,51
bacon,6
nthe,21
melted,6
meats,7
recommend,8
hot,14
split,9
bread,18
meat,40
roast,6
meal,10
mean,6
leftovers,9
little,15
delicious,18
wasn,7
service,24
reuben,8
don,21
menu,17
plate,7
stop,6
bad,6
decided,11
beef,45
nit,8
yes,9
night,13
people,10
happy,6
head,6
portions,11
inside,7
time,27
yummy,6
vegas,44
eating,6
shared,7
wait,10
love,16
extra,7
sharing,11
soup,11
matzo,10
nyc,9
spot,7
maybe,6
course,8
amazing,10
lunch,15
half,22
didn,10
yeah,6
blt,6
looking,8
couldn,8
cheese,17
size,11
bite,8
friend,8
allen,16
breakfast,11
dining,7
cheesecake,9
price,14
hungry,9
corned,33
pastrami,74
review,8
pay,6
finish,19
omelette,8
real,7
read,6
server,8
pickles,16
strip,7
stars,21
taste,6
tasty,14
carnegie,34
amount,8
town,7
share,10
huge,37
rye,11
sandwich,115
tried,6
coming,6
actually,11
late,7
food,48
expect,6
guess,7
sandwiches,43
pretty,27
hit,6
famous,7
probably,7
restaurant,12
prices,10
pound,6
swiss,7
couple,6
bit,10
line,11
fries,16
definitely,10
nice,8
mustard,17
fresh,7
friendly,7
try,18
busy,8
casino,10
sit,6
perfect,11
dad,6
day,12
york,13
times,7
waitress,8
quality,6
lot,7
looked,6
lots,6
bring,9
table,8
bucks,7
ball,13
home,14
eat,31
minutes,6
else,6
friends,7
