words,count
nwe,6
worth,9
nthe,12
pizza,13
wine,10
little,10
wasn,10
service,12
don,8
definitely,8
menu,11
plate,8
bar,9
bad,9
beef,8
sushi,58
tuna,16
night,10
people,11
ice,6
dinner,6
roll,27
time,10
vegas,13
water,9
sake,11
cocktail,6
maybe,7
didn,8
looking,6
tempura,15
price,10
outside,7
edamame,7
money,6
server,11
lot,8
spicy,6
taste,6
cream,6
fountain,6
patio,7
sauce,7
food,22
fish,9
yellowtail,17
drinks,8
pretty,15
restaurant,18
sweet,6
expensive,7
prices,6
couple,7
bit,13
bellagio,21
eating,6
rolls,12
nice,12
fresh,9
try,8
crab,13
sit,6
strip,7
quality,7
able,7
view,11
table,10
eat,11
