words,count
nwe,8
yummy,7
friendly,25
vegas,12
try,11
quick,8
bacon,7
nthe,11
sausage,10
wait,12
experience,8
love,28
warm,6
glad,6
town,6
worth,8
awesome,14
huge,6
amazing,13
spot,6
lot,14
coming,6
egg,36
muffin,18
perfect,6
actually,10
food,45
waitress,11
cheese,6
delicious,14
little,12
service,41
friend,8
banana,19
dishes,6
eggs,30
don,11
definitely,13
chicken,6
staff,13
toast,13
busy,10
menu,22
pretty,11
morning,8
nut,14
spinach,7
restaurant,7
table,15
seasoned,6
locations,8
attentive,7
coffee,9
breakfast,53
omelette,6
tables,6
day,11
location,15
server,14
potatoes,22
served,10
portuguese,6
people,12
nmy,8
super,6
favorite,13
stars,8
happy,8
flip,6
minutes,14
muffins,8
nice,7
star,8
time,28
