words,count
manager,6
vegas,11
hour,9
try,8
nthe,8
drinks,8
waiting,12
busy,11
wait,33
dry,6
kids,6
experience,9
dumplins,6
comfort,6
hot,7
wrong,6
las,6
maybe,9
food,61
bread,7
name,9
biscuits,6
times,8
husband,6
wasn,6
service,16
tea,9
store,20
stars,7
seated,8
didn,10
country,8
min,6
gravy,12
don,8
looked,7
barrel,30
chicken,23
pretty,7
plate,6
coast,6
bad,11
definitely,6
kitchen,6
restaurant,14
table,18
decent,6
prices,6
cracker,28
dumplings,6
breakfast,21
tables,6
location,10
bit,8
server,23
people,15
staff,7
meal,9
dinner,11
eat,7
fried,13
minutes,12
called,7
girlfriend,8
check,7
nice,12
visits,7
time,36
