words,count
turkish,34
friendly,13
dessert,6
vegas,17
try,7
tea,10
mediterranean,20
experience,9
entrees,6
kebab,16
meats,7
live,6
recommend,10
salad,17
awesome,6
lamb,22
chops,8
kebabs,6
las,6
amazing,13
food,69
lunch,9
meal,13
waitress,7
delicious,28
owner,10
service,22
kabob,17
loved,10
dishes,9
don,9
seafood,6
definitely,22
atmosphere,6
chicken,32
staff,7
menu,8
eat,6
pretty,11
rice,17
tender,9
restaurant,23
pita,8
comes,6
beef,12
attentive,7
coffee,7
hummus,10
meat,9
server,6
people,6
baklava,15
dinner,6
fast,6
maza,18
portions,6
fries,6
tasty,8
nice,10
friends,6
time,13
fresh,13
platter,6
