words,count
facilities,9
looking,6
nthe,22
dry,10
warm,10
locker,16
hot,11
lay,6
salon,9
fitness,7
wasn,12
service,18
gym,9
shower,12
classes,11
don,11
steam,17
pedicure,7
hallways,6
canyon,21
air,6
rain,10
night,6
people,9
facility,11
offer,8
check,7
time,18
vegas,11
cool,8
water,17
massage,34
spa,59
lounge,9
cold,9
didn,12
massages,6
palazzo,6
salt,10
therapist,6
herbal,6
tub,12
ranch,20
noverall,7
treatment,15
stone,6
strip,6
lot,9
igloo,6
appointment,6
pass,6
experience,13
amenities,10
huge,6
treatments,7
resort,9
expect,6
feel,6
hotel,12
showers,8
clean,8
pretty,13
else,7
look,10
person,6
bit,7
services,12
spas,21
nice,23
loungers,6
friendly,7
wave,6
waiting,14
body,9
fee,6
front,13
day,19
heated,10
stars,12
class,6
staff,12
sauna,11
facial,11
desk,13
hair,8
getting,8
flip,6
venetian,10
minutes,8
star,6
