words,count
dance,9
hot,6
nwe,7
dish,7
couscous,11
dessert,19
vegas,11
dip,6
enjoy,7
tea,14
nthe,21
water,10
experience,19
cinnamon,7
love,10
garlic,6
brought,7
music,12
chocolate,7
soup,15
awesome,7
dinner,15
amazing,8
lot,6
wine,6
six,6
course,26
style,7
kabobs,6
food,36
hands,18
bread,19
meat,8
didn,8
courses,10
meal,18
ambiance,8
lentil,8
entertainment,6
scampi,16
little,17
delicious,10
wasn,7
service,11
friend,7
stars,6
marrakech,10
kabob,7
seated,10
tasted,8
carrots,8
pastry,12
mint,9
dishes,7
dancing,6
price,8
don,9
especially,6
definitely,14
moroccan,19
chicken,19
enjoyed,10
sugar,7
pretty,22
rice,7
plate,6
tender,7
restaurant,11
menu,12
hummus,22
liked,8
groupon,6
dancer,14
table,9
beef,13
fun,16
belly,24
cous,6
dancers,14
dining,8
rose,8
bit,9
night,10
served,7
deal,7
people,8
eating,10
favorite,7
shrimp,22
powdered,7
eat,13
nice,9
friends,7
time,11
fresh,6
