words,count
nwe,9
bill,7
nthe,12
told,14
bartender,13
times,6
hot,6
bread,8
meal,10
wasn,7
service,25
top,7
seated,10
mins,7
blue,6
don,20
saying,6
overpriced,6
menu,14
appetizer,6
bar,17
bad,8
decided,11
beer,34
weren,6
left,7
night,14
people,9
hungry,6
check,18
tip,6
time,21
manager,8
finally,13
vegas,15
drinks,11
change,6
wait,7
love,11
beers,13
dinner,7
maybe,6
cold,11
lunch,8
half,7
name,6
didn,24
care,8
couldn,9
waiter,20
waited,11
cheese,16
little,9
returns,6
tell,8
sad,6
sat,7
price,8
husband,9
review,6
comes,8
mediocre,7
server,32
served,7
lobster,17
nmy,8
dish,6
dressing,6
sitting,7
worst,16
burger,13
experience,12
hour,7
beef,9
sandwich,9
tried,11
short,6
actually,12
sauce,10
food,69
found,7
todd,16
drink,7
pub,19
terrible,6
stale,6
pretty,8
restaurants,7
restaurant,23
prices,8
hostess,14
sliders,16
tables,8
disappointed,9
game,6
wings,14
rolls,9
fries,15
nice,13
reservation,10
walked,6
buffalo,6
try,11
salad,7
sit,8
instead,6
day,6
completely,6
waitress,10
quality,8
selection,7
chicken,8
staff,10
chips,10
walk,6
table,18
party,13
english,20
eat,15
minutes,21
friends,7
