words,count
nwe,8
tickets,16
nthe,19
told,22
kids,7
call,10
hot,6
wrong,6
jacuzzi,7
little,10
free,29
days,6
loud,8
wasn,11
service,7
shower,7
kitchen,8
grandview,14
property,6
gift,10
night,12
security,6
people,13
unit,6
paid,9
super,7
deal,12
offer,6
tell,9
check,12
floor,12
time,43
finally,8
vegas,19
water,9
sunday,9
staying,7
deposit,8
pitch,6
lunch,6
didn,13
card,7
couldn,8
parking,9
breakfast,8
price,11
buffet,7
sheets,6
nthey,7
morning,6
bought,6
review,10
tub,8
timeshare,35
tour,18
coffee,10
middle,7
trip,7
week,12
money,6
real,7
lady,6
strip,18
trying,7
sales,11
gifts,6
pool,16
building,13
wifi,7
presentation,31
hours,19
experience,7
family,6
charge,7
door,8
basically,6
hour,8
share,13
stayed,12
actually,13
resort,16
food,7
found,7
hotel,10
sell,10
play,6
clean,18
pretty,8
close,8
look,7
person,11
don,16
called,11
nice,32
entire,6
deals,6
casino,11
attend,6
front,8
day,22
pools,7
stars,7
bed,6
able,6
bedroom,11
chips,7
stuff,7
taking,6
etc,6
brunch,10
shuttle,12
desk,8
getting,7
buy,11
minutes,8
stay,29
friends,7
