words,count
nwe,8
looking,7
worth,6
enjoy,8
chef,18
nthe,30
ayce,55
told,7
dry,7
items,15
brought,6
recommend,8
warm,7
times,16
amazing,6
green,6
isn,10
arrived,6
wasn,14
service,46
top,6
seated,14
recommended,6
mouth,8
don,21
definitely,11
busy,9
rice,59
bar,15
bad,34
uni,9
sushi,180
tuna,17
left,10
mayo,7
people,29
ice,15
super,8
dinner,10
mochi,9
seafood,14
mediocre,8
roll,60
time,42
vegas,15
drinks,8
kama,10
wait,17
love,10
visit,13
reviews,12
spot,7
remember,6
maybe,12
yama,42
lunch,10
half,8
name,7
didn,34
tried,8
rude,6
tempura,6
little,16
white,6
friend,17
unfortunately,7
tasted,8
sad,7
price,12
especially,8
rating,9
texture,7
review,8
comes,7
goyemon,6
attentive,7
check,6
flavor,11
hamachi,9
real,7
disappointed,8
server,17
seating,7
chefs,14
favorite,12
meal,15
start,6
lot,19
trying,6
taste,24
cream,17
sashimi,6
tea,6
experience,11
amount,8
finally,6
town,6
huge,6
okay,13
actually,10
sauce,26
food,45
found,7
fish,80
hard,9
yellowtail,6
reason,6
feel,11
salmon,16
noverall,7
couldn,7
won,10
probably,17
restaurant,19
liked,6
sweet,9
else,13
understand,7
look,7
person,13
cut,11
nfirst,6
bit,9
sauces,6
nso,9
servers,11
rolls,76
fast,8
mushy,8
nice,13
walked,6
cooked,8
fresh,27
dessert,6
try,25
waiting,13
nservice,6
menu,13
crab,7
pretty,22
customer,8
salad,21
pieces,12
shrimp,7
honestly,6
day,9
special,7
sitting,6
waitress,13
quality,42
stars,14
spicy,18
dishes,6
looked,8
staff,6
based,8
horrible,8
table,20
nigiri,33
decent,12
party,20
star,9
getting,9
quickly,10
eat,39
piece,6
minutes,17
friends,14
