words,count
nwe,12
worth,7
chef,6
nthe,15
told,22
spoke,6
amazing,7
wine,15
meat,15
meal,16
little,6
loud,6
service,40
serve,6
seated,7
minus,7
don,17
bad,19
steak,39
night,15
people,18
dinner,10
medium,6
tell,8
trip,6
manager,15
vegas,18
guy,8
steaks,14
water,8
change,8
wait,10
visit,6
reviews,6
staying,7
birthday,12
maybe,6
main,6
didn,12
waiter,29
waited,7
sat,10
dining,9
wynn,19
corner,6
outside,13
husband,12
review,10
check,11
week,7
disappointed,6
server,14
table,48
start,6
taste,12
requested,10
time,21
dollar,9
worst,17
steakhouse,17
past,7
experience,17
family,7
rude,10
patio,9
evening,6
food,43
house,6
leave,9
kobe,7
hotel,12
treated,7
fine,7
restaurants,9
restaurant,49
look,6
hostess,14
bill,6
arrived,6
spent,8
mom,6
tables,8
parents,7
eating,6
filet,8
called,8
nice,10
reservation,16
walked,8
cooked,6
try,17
started,8
customer,9
sit,12
light,8
special,6
times,7
shorts,8
looked,8
staff,14
view,13
horrible,9
eat,9
minutes,8
star,8
