words,count
nwe,22
worth,31
bringing,6
tickets,27
venue,22
enjoy,15
daybed,20
nthe,60
avicii,9
told,16
fantastic,10
highly,13
music,78
recommend,25
phone,16
warm,6
locker,14
vodka,10
times,26
amazing,58
beach,108
lay,6
las,7
suggest,8
fit,9
break,6
yourself,8
cabanas,31
saturday,16
god,7
hooked,6
twice,6
nif,12
little,34
free,72
days,7
isn,16
arrived,7
hook,6
spinning,9
wasn,21
service,47
top,12
girls,67
shower,6
matter,6
feeling,8
mind,6
seen,10
plenty,21
entry,11
don,97
spend,16
definitely,72
layout,10
watch,9
bar,42
bag,33
bad,17
pads,9
decided,8
lots,15
otherwise,6
wear,7
bachelorette,10
pre,8
towels,14
beer,7
life,16
chill,18
save,8
weren,6
bottles,8
hand,6
contact,8
flops,6
left,7
thanks,10
yes,15
easy,8
performing,6
night,44
security,19
crowd,38
people,149
clubs,29
poolside,8
npros,6
super,44
dollars,9
afternoon,14
deal,9
bodies,7
happy,9
offer,8
hear,6
surrender,15
inside,12
check,39
floor,10
tip,9
republic,18
weekend,30
nthis,9
beds,13
time,159
managed,6
dance,38
chair,9
none,10
vegas,184
blast,17
cool,12
leave,13
quick,15
guy,21
cost,12
drinks,113
water,74
wait,42
usually,21
love,47
extra,9
fake,6
lockers,12
entrance,15
club,173
reviews,7
arrive,6
crazy,21
awesome,48
near,7
heard,8
allowed,10
lounge,6
sunday,30
cocktail,6
spot,27
birthday,8
guys,48
maybe,12
kaskade,36
nwhat,6
clubbing,10
djs,18
thank,12
hot,40
window,6
spacious,19
name,6
didn,26
yeah,8
girl,24
morning,6
space,19
looking,22
seriously,9
care,9
couldn,10
checked,7
tell,7
friend,14
season,8
ridiculous,9
boyfriend,6
gotta,7
rehab,10
online,8
price,15
especially,17
walking,6
wynn,16
nthey,7
cheap,8
favorite,29
nall,6
review,13
outside,8
personal,7
considering,6
nit,17
cash,8
invited,6
bathrooms,7
middle,14
heels,9
restroom,6
worry,6
bags,20
pay,30
trip,12
pad,10
harris,8
totally,6
noverall,10
money,18
rest,6
remember,11
swim,14
world,10
towel,13
pole,13
seating,10
provided,9
nmy,9
stand,6
mixed,9
ladies,32
aren,6
lol,16
strip,9
start,9
stars,6
strict,6
trying,7
gambling,8
pool,288
enjoying,6
ticket,9
list,38
past,10
sun,24
hours,10
ahead,8
experience,28
amount,7
action,6
vip,9
eye,8
zedd,18
gorgeous,14
door,7
glad,7
town,9
grill,7
beautiful,47
sunscreen,6
minimum,15
huge,21
okay,6
coming,16
short,6
crowded,34
loud,6
shade,8
playing,14
lifeguards,8
help,9
cabana,50
actually,28
late,7
wouldn,9
food,57
easily,7
sundays,12
found,6
delicious,14
house,16
energy,6
hard,12
idea,9
expect,13
event,8
alcohol,14
nencore,8
friday,7
guess,6
feel,23
feet,6
guest,31
comfy,7
wonderful,6
option,8
hotel,10
believe,10
dancing,18
couch,10
play,9
bottle,18
plan,7
extremely,10
sometimes,8
cover,21
clean,19
summer,25
access,7
pretty,64
hit,12
waterproof,7
bars,11
set,24
close,20
won,8
probably,18
available,7
danced,6
drunk,9
sweet,8
whatever,7
throughout,9
expensive,26
damn,6
whoa,6
empty,8
else,18
pricey,12
prices,13
look,18
bikini,10
mimosas,7
fun,60
guestlist,15
ready,8
decor,9
depending,7
spent,6
edge,6
tables,29
admission,7
location,9
ridiculously,7
blackjack,7
bit,13
marquee,16
partying,8
run,10
guetta,13
line,61
lilypads,7
fries,11
doesn,13
single,7
stripper,14
nice,37
prepared,6
reservation,6
walked,13
splashing,7
edm,6
steve,9
lilly,7
friendly,22
drinking,6
entire,10
try,18
booth,11
poles,8
body,8
sexy,6
calvin,7
menu,7
fee,8
started,7
women,16
tan,6
tao,9
sit,25
vibe,15
located,6
instead,8
stop,6
belongings,7
lines,14
honestly,12
classy,14
bartenders,11
looks,9
perfect,19
hands,11
front,36
day,176
pools,29
doing,12
parties,32
ambiance,6
red,7
completely,7
waitress,13
scene,7
lilypad,6
lot,29
loved,17
bed,14
steep,6
encore,105
able,14
lily,12
unless,10
dayclub,14
atmosphere,6
bring,36
chicken,16
staff,26
watching,6
overall,7
diplo,6
course,15
stuff,24
grab,7
view,10
nthere,7
ebc,85
packed,17
bought,12
job,8
david,10
taking,8
etc,16
walk,16
table,47
decent,7
wanna,7
promoter,20
party,125
promoters,6
drink,52
half,7
attractive,7
wet,31
chairs,6
candy,7
drop,8
host,12
stage,15
getting,38
nightclub,6
own,7
weather,9
hang,6
spots,10
buy,16
eat,7
flip,6
minutes,10
happen,6
compared,11
stay,7
friends,36
