words,count
vegas,11
cool,16
nthe,12
drinks,19
experience,8
love,7
music,8
downtown,25
beers,7
times,7
vibe,6
cocktail,8
spot,12
decor,11
lot,6
patio,6
rooftop,9
didn,7
commonwealth,23
upstairs,16
feel,10
little,12
friend,6
don,14
especially,6
definitely,9
selection,9
staff,9
downstairs,10
pretty,10
hip,7
bar,42
bars,7
cocktails,12
locals,7
lots,10
outside,7
beer,19
craft,7
prices,13
look,6
fun,8
pay,6
drink,19
fremont,9
bit,8
night,10
people,14
strip,14
line,12
inside,6
cover,8
check,8
nice,15
friends,8
time,19
