words,count
nwe,13
figs,12
bacon,15
nthe,8
warm,6
amazing,12
little,13
delicious,10
service,21
friend,7
definitely,10
meal,13
toast,6
menu,20
nachos,7
smoked,7
super,6
ribs,8
tivoli,15
time,8
dip,11
pork,10
chicken,14
love,6
awesome,7
spot,8
mac,24
lunch,7
half,7
didn,8
cheese,46
salt,11
attentive,7
check,6
seating,7
table,6
dirty,10
taste,8
tasty,8
dish,8
fan,6
burger,15
experience,8
hour,7
sandwich,11
mission,6
sauce,8
food,28
biscuits,11
fish,7
pretty,7
restaurant,13
village,9
cheddar,8
bit,8
wings,12
onion,7
eggs,15
fries,6
nice,8
fresh,7
mores,6
friendly,8
dessert,7
try,10
salad,13
donut,6
perfect,6
staff,7
chips,12
bbq,6
brunch,9
baked,6
