words,count
sleep,19
poorly,6
remodeled,7
sorry,13
worth,15
tickets,8
nwe,23
enjoy,7
street,6
nthe,77
machines,6
weren,6
lights,8
told,111
kids,13
luggage,9
items,8
employees,14
changed,8
credit,23
smoke,23
nwhen,11
explained,9
brought,9
guests,36
total,18
spoke,15
recommend,11
type,6
phone,36
hold,17
outdated,11
drive,10
worse,17
provide,7
machine,11
amazing,6
wrong,8
las,25
waited,18
office,6
fix,20
weeks,6
safe,13
bank,12
mean,9
tip,9
motel,16
size,8
free,38
nto,6
days,32
isn,9
loud,12
floors,11
wasn,24
service,84
top,10
elevator,12
rates,8
rewards,6
gym,7
zero,9
expo,6
mini,16
mind,10
talking,9
seen,11
mins,7
convenient,6
regular,7
stupid,6
don,105
tech,6
saying,13
overpriced,9
busy,8
watch,11
coast,6
despite,6
report,13
nasty,10
bar,35
bad,45
coke,6
thanks,12
decided,20
sinks,7
smelled,15
wtf,12
wth,6
received,9
fault,12
towels,11
trust,7
speak,11
conference,24
bathroom,24
billing,10
expected,6
website,8
worker,10
save,8
air,9
near,13
property,13
mistake,6
customers,14
nif,6
hand,6
kept,17
left,37
yes,7
previous,7
night,93
security,56
towards,7
deal,28
people,74
friend,8
denied,6
booking,7
buffet,30
super,16
properties,6
yelling,7
dollars,16
months,6
dinner,8
plus,14
stuck,11
call,70
happy,11
head,13
offer,13
hear,16
inside,15
ruined,7
mold,8
dealer,6
floor,66
smell,29
picture,8
palms,6
surprise,6
weekend,20
apology,6
nthis,10
daily,9
beds,9
time,120
serious,6
stick,6
neighbors,7
manager,75
disgusting,18
finally,38
choice,7
vegas,97
minute,6
leave,34
guy,26
sign,7
cost,14
drinks,10
goes,13
clerk,12
water,55
slow,9
wait,29
box,8
carpets,7
extra,28
post,7
hotels,42
checkout,7
entrance,6
club,8
car,25
reviews,9
arrive,6
bites,6
concierge,7
heard,8
allowed,8
lounge,7
till,8
sunday,10
staying,37
cocktail,6
information,12
birthday,8
maybe,14
complaining,6
switch,9
deposit,11
talk,7
unacceptable,7
cold,16
police,8
nso,9
hot,19
maid,6
window,10
happened,22
half,15
name,18
yeah,8
living,7
looking,14
seriously,16
internet,20
card,33
care,23
couldn,26
little,26
checked,52
convention,20
boyfriend,9
unfortunately,8
sad,14
breakfast,10
sat,9
note,6
online,15
multiple,7
price,19
paid,33
sheets,10
especially,9
voodoo,10
shop,6
walking,13
nthey,6
cheap,16
upgrade,15
stained,6
outside,9
black,7
closed,9
soon,8
nearly,8
morning,40
husband,6
seat,6
parking,10
review,21
fight,6
comp,10
tub,12
dated,6
supervisor,14
toothpaste,8
minibar,6
informed,7
vacation,11
nit,6
cash,7
situation,22
coffee,43
sleeping,7
middle,6
pay,44
check,119
disappointment,6
week,16
complained,10
drain,7
charges,31
bottle,6
charged,31
money,52
rest,6
except,12
real,7
fridge,8
world,6
lady,13
furniture,11
tower,17
gross,12
business,32
nmy,11
broken,22
earlier,6
package,6
stand,12
strip,53
start,14
low,6
lot,20
complete,6
trying,32
downstairs,10
dirty,30
gone,8
moved,15
file,7
girlfriend,7
comped,12
gambling,9
offered,14
poor,19
suites,15
pillows,6
separate,6
refunded,7
pool,56
booked,32
calls,10
wife,6
wifi,23
lack,7
carpet,26
returned,6
sitting,6
worst,37
awful,10
past,18
burger,6
rate,12
hash,6
hours,36
shouldn,7
experience,50
prior,8
amount,9
pick,8
luck,6
options,8
family,12
takes,16
charge,59
amenities,6
door,37
company,14
basically,6
town,8
hour,39
scam,6
stated,6
share,7
purchased,6
huge,10
stayed,78
okay,7
tried,30
rude,32
