words,count
nwe,7
worth,7
vegas,26
try,17
bacon,7
nthe,16
wait,18
experience,9
makes,6
love,24
visit,8
recommend,10
excellent,6
town,6
friendly,10
awesome,17
huge,9
country,10
amazing,10
spot,8
coming,8
las,7
joint,8
egg,46
muffin,29
perfect,6
food,37
lunch,7
half,10
didn,6
meal,8
delicious,10
special,10
times,14
cheese,12
feel,7
little,11
service,34
top,7
banana,33
loved,8
breakfast,69
trip,6
gravy,7
eggs,19
don,15
definitely,14
chicken,8
staff,7
toast,14
busy,7
menu,19
pretty,6
stop,6
morning,6
steak,16
nut,28
chili,13
french,6
table,12
seasoned,7
cincy,7
attentive,7
coffee,12
omelette,10
burrito,8
location,11
server,25
potatoes,32
served,8
people,8
home,8
nmy,6
super,6
favorite,10
servers,9
strip,10
skillet,12
fast,6
happy,11
eat,8
portions,7
fried,12
minutes,11
muffins,7
topped,10
nice,13
friends,6
yelp,6
time,24
fresh,7
