words,count
nwe,6
asian,8
nthe,15
dry,7
dumpling,6
type,6
hot,14
meal,9
standard,8
wasn,23
service,34
serve,6
seated,13
friend,6
flavorful,10
don,7
definitely,10
menu,9
rice,23
coast,13
bad,23
noodles,18
beef,23
dumplings,6
restaurant,39
night,8
people,15
carts,14
dinner,8
ppp,7
inside,9
time,21
finally,7
vegas,33
dim,104
quick,6
pork,27
eating,6
changs,7
water,8
wait,25
soup,11
sour,8
ping,15
mai,12
maybe,8
typical,7
buns,8
lunch,7
name,11
didn,28
cart,11
little,14
white,7
price,8
forever,6
especially,6
average,7
nice,10
texture,6
pang,15
check,7
steamed,10
flavor,6
chow,13
strip,6
spicy,6
taste,14
chinese,28
dish,25
tea,20
sum,106
pong,17
okay,12
tried,8
sauce,17
food,49
delicious,7
terrible,8
feet,7
gold,12
mein,7
restaurants,14
tender,7
probably,12
else,9
hostess,6
sesame,6
fun,11
noodle,11
couple,11
bit,13
tofu,9
line,13
fried,27
fresh,8
dessert,6
try,12
sausage,7
waiting,9
nservice,7
casino,28
crab,6
oily,7
pretty,36
balls,10
shrimp,34
siu,9
located,8
variety,7
special,6
quality,8
stars,6
dishes,20
yum,8
chicken,13
overall,6
table,10
decent,13
bbq,8
drink,7
broccoli,6
soft,6
eat,7
minutes,12
star,7
