words,count
nwe,21
martinis,10
nthe,8
enchiladas,6
told,23
explained,6
total,6
beach,7
wrong,14
salsa,8
las,8
newport,8
ate,6
wasn,12
service,44
seated,8
mins,6
don,9
definitely,6
meal,10
menu,7
bar,14
bad,10
decided,8
else,6
speak,7
location,8
plates,6
left,10
brought,10
night,14
people,17
super,7
dinner,27
tell,10
mediocre,6
check,9
apology,6
time,19
manager,45
vegas,23
wait,10
birthday,7
cold,14
didn,23
waiter,11
waited,7
tasted,6
sat,10
dining,7
price,20
javier,32
quesadilla,6
paying,7
situation,8
pay,13
totally,7
money,9
server,23
served,7
guillermo,6
nmy,7
shrimp,11
taste,6
wife,11
worst,8
experience,25
charge,6
hour,9
mexican,20
food,96
expect,7
terrible,7
bland,6
hotel,9
treated,6
drinks,17
restaurants,7
restaurant,41
prices,8
bill,16
arrived,11
disappointed,14
excited,7
absolutely,6
beans,6
servers,7
called,8
nice,11
reservation,9
walked,7
aria,12
try,6
waiting,7
pretty,11
customer,9
taco,8
quality,7
won,6
chips,6
horrible,9
table,22
party,12
drink,14
eat,7
minutes,16
star,7
friends,11
