words,count
nwe,6
dish,7
pay,6
vegas,6
nthe,9
drinks,7
told,6
water,14
wait,7
experience,10
pretty,14
soup,14
ribs,7
instead,7
tried,8
looked,7
maybe,8
waitress,16
worst,12
cold,6
food,55
bibimbap,8
meat,15
didn,16
try,7
quality,6
couldn,6
terrible,8
times,8
wasn,13
service,28
friend,7
serve,6
believe,6
tasted,11
talking,6
dishes,11
korean,35
don,14
overpriced,6
menu,10
combo,7
rice,10
bad,20
decided,6
probably,8
restaurant,23
table,16
else,8
bill,7
left,9
tip,15
lady,8
night,17
served,7
people,13
kbbq,6
banchan,8
eating,6
stew,8
meal,9
tofu,24
servers,6
eat,18
bbq,7
seafood,6
taste,7
mediocre,9
check,12
friends,9
walked,8
time,23
