words,count
regal,40
tickets,16
enjoy,6
movies,34
times,7
purchase,6
free,23
soda,6
service,6
nthe,16
don,12
earn,6
easy,7
people,9
inside,7
time,28
theaters,19
vegas,8
quick,7
sign,6
box,8
usually,6
love,7
rock,31
card,14
little,10
theatre,21
parking,13
sound,17
bathrooms,6
purse,6
pay,7
theater,61
seating,12
favorite,6
stand,10
cinema,6
film,7
ticket,13
kiosks,6
cinemas,10
experience,11
screens,11
town,7
huge,6
court,11
crowded,6
food,28
comfy,8
clean,21
pretty,17
close,8
movie,68
probably,6
available,7
expensive,11
imax,13
prices,6
viewing,9
theatres,6
line,12
definitely,9
nice,18
friendly,7
casino,24
popcorn,22
snacks,9
located,7
watch,11
lines,10
day,9
red,31
quality,6
system,8
lot,10
comfortable,15
staff,8
watching,8
walk,10
seats,25
concession,22
