words,count
nwe,6
nthe,6
told,14
pound,6
call,7
worth,6
hot,25
wrong,7
excited,6
waitress,12
oysters,7
wasn,9
service,39
legs,10
seated,6
mins,6
don,19
busy,8
bad,21
decided,6
cajun,6
people,15
paid,7
time,21
manager,20
charge,6
vegas,9
seasoning,7
eating,8
drinks,7
corn,9
wait,13
market,6
didn,21
care,10
waiter,10
little,8
friend,8
price,9
boiling,12
seafood,24
black,7
horrible,12
crawfish,42
pay,9
check,9
catfish,6
week,6
money,8
pounds,14
server,12
mean,6
spicy,9
family,10
coming,7
late,8
sauce,18
food,58
believe,6
juicy,22
pretty,12
restaurant,13
understand,8
frozen,10
bill,11
disappointed,10
customers,14
fries,15
nice,9
walked,8
fresh,13
try,8
business,7
waiting,6
crab,36
customer,9
shrimp,47
day,8
bag,14
times,9
staff,10
table,9
taste,13
party,6
hair,8
home,9
host,6
eat,15
minutes,15
else,7
friends,18
