words,count
nwe,13
asian,9
street,6
nthe,16
china,31
items,7
fantastic,7
recommend,12
excellent,11
salsa,10
meal,13
mojo,12
service,17
top,14
flavorful,7
mouth,8
don,9
definitely,13
tequila,10
enjoyed,8
menu,22
rice,15
bar,9
noodles,20
beef,10
air,17
vegetable,9
plates,6
hand,8
tuna,7
carnitas,14
yes,9
jose,12
fusion,16
people,13
creative,7
super,8
happy,7
portions,6
trip,6
topped,6
time,21
yummy,6
tacos,36
vegas,24
margarita,25
dim,13
tortillas,13
item,6
pork,28
drinks,6
wait,8
usually,7
love,27
flavors,6
visit,7
ceviche,13
awesome,10
mai,14
mango,6
course,6
amazing,28
lunch,9
waiter,8
little,10
friend,7
tasted,6
tendon,8
salt,30
black,7
cocktails,7
review,6
andres,10
foam,9
flavor,9
server,7
served,12
favorite,23
stars,14
spicy,11
taste,7
tasty,11
wife,6
chinese,37
dish,24
sum,13
experience,12
amount,6
guacamole,11
salty,7
sandwich,6
tried,11
egg,7
mexican,43
sauce,19
food,72
delicious,35
mian,6
traditional,9
pretty,6
restaurants,9
tender,6
restaurant,23
sweet,12
scallop,6
look,6
fun,10
quail,9
cuisine,6
decor,6
tasting,9
fried,19
nice,9
cooked,6
fresh,17
friendly,9
dessert,7
try,24
lime,8
salad,7
shrimp,20
lamb,9
siu,8
taco,29
perfect,19
dan,15
margaritas,8
quality,8
perfectly,8
loved,10
buns,9
dishes,25
mix,8
staff,6
chips,13
table,6
poblano,30
drink,15
variety,6
eat,19
friends,8
