words,count
worth,6
fabulous,6
nthe,9
fantastic,11
highly,16
bri,18
call,6
recommend,32
amazing,53
las,16
days,6
flawless,13
wasn,9
service,10
girls,26
mind,6
person,6
don,7
definitely,7
decided,10
received,7
mother,8
thanks,7
easy,16
night,24
people,9
booking,16
super,14
happy,31
time,50
rob,35
alana,19
vegas,47
little,15
minute,9
run,7
makeup,161
trial,18
love,9
live,7
amelia,134
reviews,15
awesome,13
yelp,11
stress,6
talk,7
thank,31
didn,11
morning,8
looking,18
couldn,12
especially,6
professional,25
truly,6
artist,24
talented,13
photos,9
touch,11
hayley,14
mom,6
nmy,6
booked,10
wife,6
appointment,6
lisa,6
christa,6
hours,7
experience,22
prior,6
via,6
gorgeous,7
company,25
glad,7
beautiful,31
prompt,9
stayed,8
style,7
found,7
event,16
nthank,7
feel,13
wonderful,13
hotel,15
compliments,14
bride,12
extremely,10
nervous,8
pretty,6
daileny,15
set,8
wow,6
sweet,6
throughout,6
look,53
straight,6
fun,13
ready,11
arrived,10
questions,13
bridal,14
stylist,9
absolutely,9
services,7
bridesmaids,19
called,6
nice,6
bianca,18
happier,8
friendly,14
sent,7
sister,9
customer,6
namelia,7
process,12
wedding,117
ladies,10
perfect,10
emails,7
day,114
doing,11
special,13
exactly,16
loved,20
able,11
looked,35
pictures,18
planning,6
listened,9
married,15
email,9
job,26
stunning,6
party,9
book,15
hair,188
getting,12
own,6
artists,11
minutes,8
girl,9
lasted,9
