words,count
ale,6
friendly,13
vegas,8
cool,7
burger,14
nthe,17
drinks,9
stars,6
experience,6
visit,6
sports,8
beers,11
tap,7
awesome,6
overall,9
curry,6
food,42
didn,8
rock,8
delicious,10
fish,20
hard,8
specials,12
looking,8
paradise,7
pub,18
british,11
little,8
service,14
serve,6
price,6
don,10
definitely,9
atmosphere,8
selection,9
menu,8
pretty,8
chips,18
bar,23
lots,10
beer,34
cask,7
fun,8
drink,6
garlic,8
try,7
tables,10
firkin,32
wings,20
onion,6
tvs,7
night,13
fries,15
irish,6
pie,7
nice,11
friends,7
pool,9
time,12
