words,count
nthe,16
told,8
hot,32
oysters,11
bang,6
meat,10
potatoes,8
meal,10
little,11
isn,6
wasn,11
service,28
legs,16
friend,8
snow,8
plenty,6
don,11
busy,7
rice,8
bad,7
cajun,33
garlic,13
yes,6
night,8
people,9
corn,10
dinner,6
seafood,18
time,17
finally,6
choice,8
vegas,7
level,7
seasoning,10
wait,16
love,9
visit,9
maybe,8
basket,6
didn,20
tried,6
tasted,6
boiling,34
crawfish,10
comes,6
catfish,6
flavor,14
server,8
served,6
spicy,14
spice,10
messy,6
fan,6
experience,8
huge,10
actually,8
sauce,34
food,41
delicious,7
bag,14
juicy,24
pretty,13
probably,11
restaurant,9
sweet,9
fun,6
pound,19
bit,11
wings,6
eating,7
fries,32
fried,14
lemon,7
nice,8
cooked,10
try,18
spices,6
crab,79
shrimp,51
hands,8
waitress,9
quality,7
bring,6
crabs,8
table,15
shabang,9
pepper,7
eat,13
minutes,8
friends,9
