words,count
nthe,26
fantastic,7
recommend,6
excellent,6
pizza,6
little,6
service,16
top,6
definitely,9
enjoyed,6
toast,6
menu,11
rice,6
bar,9
kitchen,7
sushi,17
tuna,8
dinner,17
time,11
vegas,20
french,9
love,10
bloody,8
kerry,9
awesome,8
sunday,13
amazing,8
lunch,7
didn,7
cheese,12
breakfast,6
buffet,12
station,7
mary,6
server,6
lobster,6
palms,13
favorite,8
pool,24
experience,7
beautiful,6
sauce,6
food,25
delicious,11
benedict,6
meal,16
restaurant,16
crispy,6
bit,6
visit,6
cotton,8
simon,30
friendly,8
dessert,6
try,11
day,6
stars,8
dishes,8
staff,9
view,9
brunch,39
drink,6
candy,10
