words,count
chef,8
nthe,15
told,6
wine,10
bread,7
meal,15
wasn,9
service,24
don,14
definitely,6
menu,6
bar,6
bad,12
steak,6
outside,8
left,8
night,19
people,6
dinner,19
check,7
time,15
manager,11
vegas,15
guy,7
water,11
wait,7
entrees,10
lounge,7
ducasse,8
amazing,7
views,9
half,7
didn,19
looking,7
waiter,20
cheese,6
little,6
boyfriend,8
dining,7
price,7
rest,6
flavor,7
lobster,11
dish,6
experience,11
hour,9
food,54
hotel,7
money,10
restaurants,8
restaurant,24
bill,10
tables,14
couple,6
dessert,7
try,6
paying,6
waiting,7
instead,10
strip,9
quality,7
dishes,6
mix,23
staff,6
view,12
walk,7
table,23
party,7
drink,8
minutes,14
