words,count
told,29
items,7
call,22
tell,6
phone,9
purchase,14
days,10
wasn,7
service,17
don,12
left,9
decided,7
received,8
speak,6
deal,8
people,13
sale,20
floor,7
manager,15
chair,16
finally,7
box,6
months,11
half,11
space,6
looking,10
couldn,8
dining,11
price,34
paid,7
shop,6
bought,16
husband,6
actually,6
pay,7
money,14
table,19
business,17
broken,9
trying,8
buying,7
sales,21
time,20
experience,8
pick,11
company,8
stated,6
purchased,7
tried,6
rude,8
help,16
mattress,21
wouldn,7
return,10
week,7
store,33
couch,26
set,17
else,7
prices,7
look,9
person,15
questions,8
furniture,69
spring,6
delivered,14
called,13
ago,8
walked,9
walker,53
customer,24
pieces,7
sit,7
day,19
sectional,6
completely,6
management,6
stars,6
bed,27
able,6
frame,7
walk,6
didn,17
mattresses,8
home,14
getting,7
buy,17
delivery,17
piece,12
minutes,7
star,6
