words,count
nwe,25
worth,67
buche,14
enjoy,17
street,41
nthe,84
near,20
told,7
items,12
changed,6
fantastic,7
drive,9
highly,18
meats,45
total,6
call,6
recommend,35
type,21
holy,7
haha,8
hole,7
word,6
veggies,10
gordo,163
machine,6
hot,18
yum,20
wrong,16
salsa,43
types,17
las,51
horchata,43
green,41
waited,6
satisfied,9
avocado,9
hidden,6
split,7
bang,10
meat,145
crunchy,6
god,6
free,14
greasy,6
ate,15
inexpensive,7
days,8
isn,12
soda,9
tijuana,21
system,11
spinning,7
delicious,112
wasn,32
sober,13
service,28
top,33
serve,10
matter,7
flavorful,27
seen,6
recommended,9
mouth,22
plenty,18
don,95
definitely,70
pineapple,35
saying,10
bomb,17
enjoyed,10
busy,27
menu,24
haven,8
earl,7
twice,14
bad,16
grilled,45
steak,27
decided,16
lots,11
omg,10
kitchen,11
cow,7
suggest,8
loaded,8
tasted,19
beef,70
quickly,14
dry,7
life,25
spit,23
tastes,10
mexico,30
couple,14
nif,28
hand,12
nit,18
kept,10
carnitas,8
left,18
yes,20
sometimes,6
easy,8
unique,6
shoulder,19
sliced,6
night,80
crowd,7
people,78
confusing,22
ice,7
corn,20
super,45
dollars,6
dinner,11
plus,16
slightly,7
east,6
deal,10
happy,18
head,21
offer,6
true,9
inside,26
tell,16
hungry,14
check,8
marinated,10
tip,15
topped,11
fell,7
weekend,14
nthis,34
time,127
basically,8
chain,8
yummy,11
tacos,816
vegas,230
cook,12
minute,6
tortillas,52
limes,6
die,6
leave,19
quick,28
guy,24
pork,195
regret,7
sign,8
run,11
drinks,17
stands,7
goes,6
filled,8
water,6
snack,7
wait,65
usually,32
weird,10
love,87
extra,11
flavors,9
visit,26
disappoint,7
creamy,11
live,13
club,12
cashier,19
car,10
reviews,14
sour,11
cabeza,25
crazy,14
awesome,43
brain,8
sunday,10
staying,14
spot,45
guys,9
remember,16
whenever,12
maybe,12
drunken,9
midnight,6
course,9
cuts,6
thank,15
amazing,74
lunch,23
half,27
sesos,13
name,10
didn,28
yeah,12
happen,8
looking,25
seriously,13
care,11
couldn,12
charleston,8
star,10
cheese,27
yourself,15
fast,17
spanish,16
size,14
city,6
little,47
bite,24
ncarne,6
ntacos,17
friend,30
eyes,6
brains,6
boyfriend,11
gotta,7
san,33
locations,10
note,7
dining,6
multiple,13
price,26
pastor,86
especially,21
average,7
shop,7
walking,18
wynn,32
nthey,20
cheap,52
discovered,6
corner,6
outside,37
texture,8
gem,10
morning,13
tortilla,19
husband,9
seat,6
parking,19
taqueria,7
review,15
definite,6
affordable,17
vertical,8
personal,7
chorizo,21
comes,19
cash,7
middle,8
worry,6
pay,50
trip,25
week,8
favorites,10
totally,13
noverall,8
outdoor,13
flavor,38
refills,9
cilantro,22
thinking,11
real,29
world,12
disappointed,11
served,14
seating,37
grub,7
nbut,6
slice,7
business,8
nmy,22
stations,10
favorite,60
meal,22
stand,37
california,7
strip,122
buds,6
aren,6
lol,17
meals,6
lot,34
spicy,136
trying,8
tripe,21
tripa,14
dirty,6
gone,7
moved,9
tasty,22
cream,16
separate,16
wife,8
original,7
forget,19
asada,231
sitting,10
fat,11
fan,11
decide,6
heaven,11
list,9
past,13
pass,6
nand,7
hours,21
vegetarian,8
experience,14
amount,10
pick,7
options,11
guacamole,30
family,7
takes,6
chaotic,6
door,19
glad,17
town,21
grill,10
none,7
hour,14
mall,12
share,7
sense,6
station,15
huge,24
quesadilla,16
freshly,8
sandwich,9
okay,7
tried,52
coming,22
choice,12
authentic,53
short,10
crowded,7
register,10
eats,13
anytime,6
mexican,106
help,7
soon,7
signs,12
hell,7
style,21
actually,19
late,50
sauce,50
wouldn,6
return,6
nafter,9
food,232
bigger,6
easily,9
found,22
hard,24
idea,9
expect,6
fountain,6
ass,6
guess,10
reason,13
imagine,13
guac,21
dont,9
feel,10
fancy,8
miss,8
wonderful,6
store,6
option,6
hotel,19
believe,6
king,6
juicy,27
depending,10
plan,6
eaten,13
extremely,13
clean,15
carne,188
pretty,49
money,6
hit,13
sopes,15
restaurants,8
set,9
tender,28
close,22
wow,11
please,6
won,20
probably,33
available,14
attention,8
restaurant,34
liked,6
simple,6
sweet,10
whatever,7
simply,9
crispy,9
expensive,7
finally,11
damn,19
peppers,24
mind,15
circus,18
else,25
suadero,11
prices,17
look,17
straight,10
kick,7
fun,6
ready,8
arrived,8
person,11
roasted,10
tables,14
cut,17
workers,14
location,59
excited,7
customers,6
bit,36
skeptical,6
popular,6
partying,7
absolutely,18
sauces,8
eating,24
nyou,8
delish,6
nso,13
line,205
fries,159
bell,8
doesn,14
nice,26
prepared,16
ago,9
walked,12
cooked,24
fresh,59
friendly,19
heard,10
drinking,8
entire,8
try,86
adobada,168
adobado,24
waiting,18
makes,14
lime,12
standing,9
means,8
started,8
getting,22
plate,10
process,7
quesadillas,10
blvd,9
onions,46
sit,9
located,19
stop,29
taco,269
cheaper,7
counter,21
lines,123
honestly,12
move,10
looks,7
perfect,25
orange,15
covered,9
hands,18
front,37
day,55
tray,9
doing,8
special,7
cause,8
red,8
completely,6
craving,12
times,25
chicken,6
nthese,7
quality,17
tostada,9
perfectly,15
stomach,12
stars,15
exactly,7
loved,17
encore,29
drunk,34
border,8
able,8
hangover,11
unless,7
looked,10
normally,7
selection,7
indoor,6
anyway,9
rotating,9
bring,12
staff,13
local,7
watching,6
beat,8
joint,18
ones,9
perfection,8
words,9
trucks,7
stuff,17
grab,12
nthere,13
packed,35
closed,8
lengua,90
tent,6
tripas,9
legit,15
etc,14
wall,6
walk,32
table,12
decent,6
taste,38
seasoned,7
bucks,10
drink,24
sope,7
variety,11
english,6
seats,8
generous,6
add,9
five,9
immediately,10
onion,7
soft,12
home,14
literally,9
speak,6
toppings,12
tongue,48
own,6
guard,6
noticed,7
buy,8
north,10
eat,82
wish,15
piece,7
minutes,17
goodness,12
diego,30
incredible,6
kinds,8
monday,6
stay,6
kinda,6
priced,7
friends,29
yelp,17
portion,12
