words,count
nwe,9
dessert,24
dip,13
cheeses,6
cooking,8
chose,6
hours,9
kids,7
experience,28
love,6
brought,7
salad,19
veggies,9
yum,7
entree,6
birthday,8
course,21
marshmallows,7
choose,6
food,17
bread,11
meat,7
meal,24
special,8
cheese,34
dont,6
delicious,11
mojo,7
little,11
apples,6
don,7
cheesecake,6
yang,6
chicken,8
menu,9
pretty,10
plate,7
husband,7
pot,25
fun,8
pound,6
party,6
person,6
dining,8
slices,6
melting,21
night,15
chocolate,33
lobster,7
fondue,43
shrimp,9
dinner,9
brownies,6
friends,7
strawberries,9
cake,6
tasty,6
definitely,6
nice,6
time,9
fresh,7
