words,count
nwe,13
worth,7
bacon,15
nthe,16
items,7
excellent,10
amazing,7
types,8
oysters,28
wine,11
bread,11
meal,16
delicious,12
wasn,8
service,20
top,6
dogs,11
mina,19
raw,6
dozen,9
definitely,12
menu,25
plate,8
bad,11
steak,11
decided,7
hummus,8
night,6
people,9
ice,6
corn,12
chilean,7
dinner,14
happy,29
trio,7
time,16
vegas,18
love,7
chocolate,8
soup,6
birthday,12
course,8
hot,6
main,8
half,12
cheese,7
little,20
stuffed,7
friend,8
sat,6
price,6
seafood,21
review,6
served,7
naan,9
lobster,24
favorite,7
shrimp,14
stars,8
taste,7
tasty,7
fresh,15
fan,7
experience,9
hour,27
huge,7
clams,7
sauce,15
food,22
fish,14
try,8
yellowtail,7
bass,14
pretty,15
paella,9
restaurants,10
sea,15
creme,7
probably,6
restaurant,21
else,7
grand,6
arrived,7
person,6
bit,10
eating,7
tasting,10
don,10
fried,6
nice,16
mustard,7
cooked,8
dessert,11
michael,18
started,6
salad,24
bar,16
seablue,26
wrapped,9
loved,6
overall,6
mgm,15
crudo,7
table,12
didn,12
pepper,6
own,7
cake,7
