words,count
worth,8
nthe,14
music,17
times,8
amazing,11
hop,6
deck,8
nif,7
little,6
free,13
wasn,7
service,24
girls,18
bouncer,9
don,28
definitely,12
bar,12
bad,10
bottles,6
night,38
people,34
clubs,9
super,7
crowd,10
call,6
inside,8
floor,22
weekend,7
dance,27
vegas,50
cool,6
quick,6
guy,7
drinks,28
water,10
usually,9
love,15
awesome,16
lounge,9
pure,47
guys,18
remember,6
course,9
rooftop,8
hot,8
name,8
didn,16
white,6
multiple,6
pay,9
totally,6
bottle,18
favorite,6
ladies,8
stars,6
time,34
bouncers,9
list,7
experience,7
vip,28
beautiful,10
crowded,7
patio,6
actually,9
dolls,8
upstairs,8
drink,12
passes,7
dancing,7
pretty,13
money,9
hip,7
bars,9
probably,6
drunk,6
expensive,8
wait,21
look,6
fun,15
tables,8
line,38
club,31
nice,18
overlooking,6
outside,9
waiting,7
makes,6
stand,6
lines,7
perfect,6
front,8
strip,20
lot,8
downstairs,6
view,12
packed,14
joe,7
walk,7
table,32
party,15
getting,14
nightclub,7
own,7
minutes,6
pussycat,8
friends,14
