words,count
nwe,12
nthe,12
told,6
items,6
brought,10
recommend,10
bartender,7
pizza,6
las,7
wine,7
bread,26
meal,7
little,8
free,7
wasn,18
service,35
top,6
seated,19
don,10
definitely,6
menu,13
plate,6
bar,12
twice,7
bad,8
decided,8
kitchen,6
plates,6
garlic,11
left,9
night,10
people,13
dinner,19
time,24
manager,7
vegas,13
gnocchi,6
drinks,6
water,12
wait,14
entrees,8
visit,6
reviews,8
crazy,7
birthday,8
basket,6
cold,6
half,6
didn,21
waiter,6
friend,12
tasted,11
sat,8
calamari,9
husband,10
parking,8
review,6
check,7
alfredo,16
flavor,6
server,21
nmy,6
start,6
lot,6
taste,12
dish,19
nora,43
experience,11
family,7
flag,6
hour,8
salty,7
tried,6
actually,10
sauce,35
return,7
food,71
drink,11
bland,6
parm,9
pretty,7
restaurants,9
set,8
won,7
restaurant,31
eggplant,6
simply,6
prices,9
hostess,8
arrived,6
tables,10
disappointed,9
location,11
bit,10
fries,10
nice,10
reservation,16
try,8
spaghetti,6
sausage,8
waiting,14
salad,13
shrimp,6
tomato,7
strip,6
special,8
times,6
waitress,11
quality,6
stars,11
dishes,7
chicken,28
staff,12
table,36
party,12
italian,24
home,7
pasta,24
getting,6
marsala,6
eat,7
minutes,19
reservations,9
star,7
