words,count
kalua,15
friendly,12
decide,6
try,18
pork,13
nthe,12
love,7
meats,10
customer,7
salad,13
awesome,9
sample,7
amazing,16
pig,14
tried,7
tacos,17
mango,8
food,31
meat,9
meal,6
fish,10
huli,14
taco,8
delicious,9
little,7
service,14
coconut,23
option,6
don,7
drive,6
definitely,9
pineapple,8
seaweed,12
chicken,20
staff,16
chipotle,15
rice,18
grilled,7
steak,17
bark,26
restaurant,8
bowl,20
greeted,9
burrito,17
location,6
samples,9
sauces,8
own,8
hawaiian,11
eat,10
taste,9
walked,7
nice,7
braddah,14
time,8
