words,count
friendly,9
fat,33
vegas,10
mediterranean,6
nthe,18
eating,7
soup,16
love,15
pretty,10
salad,23
gyros,6
share,6
lamb,10
huge,6
busy,7
feta,7
tried,7
authentic,7
greek,80
perfect,9
actually,6
sauce,7
food,47
lunch,14
bread,10
meat,15
didn,13
try,12
times,8
cheese,7
feel,6
tzatziki,12
delicious,14
wasn,6
little,20
service,16
white,6
lot,6
blue,7
don,10
gyro,30
definitely,10
chicken,18
rice,20
plate,12
enjoyed,6
flavor,9
restaurant,15
hummus,12
pita,13
nwe,6
beef,8
prices,7
bit,13
served,6
falafel,10
baklava,7
eat,12
fries,14
taste,6
tasty,8
home,6
maybe,6
nice,10
friends,8
yelp,11
time,15
fresh,13
platter,8
