words,count
nwe,6
nthe,11
told,20
dry,9
employees,7
brought,10
total,6
wrong,7
meal,9
waffle,21
wasn,17
service,55
girls,7
seated,21
don,22
busy,13
menu,16
bar,15
bad,16
decided,14
kitchen,7
received,7
expected,7
left,12
burnt,6
people,12
check,13
time,28
manager,21
bartender,10
minute,7
leave,11
eating,12
drinks,14
wait,39
visit,6
mac,8
maybe,7
unacceptable,7
cold,16
half,10
didn,18
couldn,10
waiter,14
waited,19
cheese,14
tasted,7
sat,8
slow,10
husband,9
review,6
comes,6
catfish,11
flavor,6
disappointed,7
taste,9
worst,6
tea,7
experience,10
finally,10
hour,13
sent,6
okay,8
coming,14
actually,7
return,7
food,106
sucked,6
lolo,10
terrible,7
syrup,7
eggs,10
extremely,6
breast,10
restaurant,27
sweet,8
look,8
hostess,11
tables,6
location,6
excited,8
server,30
servers,7
fries,10
fried,22
walked,13
cooked,6
try,12
waiting,14
started,6
customer,10
sit,6
instead,7
soggy,10
day,9
special,10
grits,11
completely,6
times,9
restaurants,6
waitress,15
quality,7
stars,6
min,8
waffles,30
bring,6
chicken,77
staff,9
horrible,9
table,36
decent,7
party,8
drink,12
home,11
minutes,58
star,9
