words,count
nthe,6
told,36
credit,14
call,11
recommend,8
tell,19
paperwork,11
phone,8
purchase,8
fix,6
weeks,10
days,17
service,38
top,6
ram,6
don,18
saying,6
bad,9
fault,6
kept,6
left,7
deal,13
people,10
drive,17
check,11
papers,7
time,30
manager,16
finally,16
leave,8
guy,8
sign,8
run,6
change,14
car,88
truck,31
talk,9
finance,13
name,7
tried,7
care,6
drove,7
price,20
paid,7
shop,7
review,7
comes,7
situation,7
oil,15
model,7
money,19
test,7
recalls,12
dealership,31
business,15
josie,6
jeep,11
lot,9
trying,7
buying,10
sales,10
calls,6
month,8
appointment,9
worst,13
awful,7
hours,8
experience,18
pick,9
hour,6
recall,9
purchased,8
response,6
shady,6
help,8
wouldn,7
week,10
hard,6
dont,6
sold,6
look,8
ready,7
person,14
customers,6
called,14
doesn,6
ago,7
miles,7
vehicles,7
try,11
waiting,11
vehicle,38
customer,21
didnt,6
chapman,27
day,12
salesman,21
times,6
completed,9
expired,6
payment,6
won,6
dodge,25
computer,6
horrible,7
bought,6
taking,7
advertised,9
didn,15
getting,6
buy,14
hand,6
