words,count
nwe,7
worth,7
nthe,25
enchiladas,7
told,7
dry,7
fajitas,6
brought,7
music,13
bartender,8
salsa,19
meal,8
saturday,6
little,11
isn,7
loud,9
wasn,8
service,37
seated,12
don,19
overpriced,6
menu,14
rice,9
bar,23
bad,10
steak,7
weren,7
couple,6
left,6
mayo,8
night,22
people,12
corn,7
manager,8
tacos,43
vegas,6
tortillas,9
drinks,30
water,7
wait,19
half,6
didn,24
care,6
waiter,17
waited,7
bite,6
friend,16
boyfriend,7
tasted,7
slow,11
chayo,13
comes,6
mediocre,7
check,6
flavor,10
server,21
served,8
nice,25
lobster,10
shrimp,6
stars,9
trying,8
time,22
sitting,6
experience,6
guacamole,9
town,6
mexican,16
actually,9
sauce,9
wouldn,12
food,76
reason,8
terrible,8
bland,10
pretty,7
restaurants,6
restaurant,26
sweet,6
else,7
prices,6
hostess,13
decor,6
tables,8
eating,10
linq,8
cooked,7
friendly,6
outside,8
try,10
salad,12
wonderful,6
taco,15
honestly,6
strip,6
margaritas,7
lot,7
looked,8
mechanical,7
bring,6
chicken,25
staff,13
probably,11
chips,19
view,6
horrible,6
table,27
decent,8
bull,8
party,6
drink,14
eat,11
minutes,19
incredibly,6
