words,count
nwe,8
nthe,20
renovations,7
times,6
las,7
free,8
loud,7
wasn,8
renovated,6
shower,8
palace,20
don,16
definitely,13
bar,12
bad,14
beer,6
yes,9
night,32
deal,6
people,9
paid,10
super,14
music,10
inside,6
floor,11
weekend,8
beds,8
time,19
vegas,31
cool,8
drinks,6
water,6
wait,6
carpets,10
hotels,11
reviews,10
awesome,8
staying,6
renovation,8
didn,22
morning,7
looking,16
little,12
checked,8
quad,44
price,14
cheap,19
parking,12
review,6
tub,9
middle,9
pay,8
check,29
rest,6
tower,6
nmy,7
strip,38
aren,6
stars,7
complete,7
dirty,7
gambling,6
hash,12
door,9
stayed,16
resort,10
found,7
house,13
hard,11
feel,6
hotel,61
nights,9
clean,20
pretty,13
upgraded,7
due,7
arrived,6
tables,8
location,22
bit,9
line,8
nice,21
friendly,6
casino,37
looks,7
front,15
day,10
completely,6
lot,15
bed,15
staff,10
view,11
decent,7
drink,6
desk,13
imperial,19
construction,14
minutes,7
balcony,14
stay,37
