words,count
nwe,14
looking,11
worth,6
bacon,10
nthe,29
brought,8
music,34
glass,6
excellent,11
bartender,7
amazing,10
las,7
coffee,10
break,6
band,19
bread,27
meat,6
potatoes,13
little,26
soda,11
loud,10
bite,8
delicious,27
wasn,8
thick,6
service,22
guinness,36
top,8
reuben,8
serve,6
seated,9
flavorful,6
mashed,10
don,9
definitely,23
enjoyed,16
nservice,8
menu,15
rich,6
appetizer,8
bar,42
bay,21
bad,10
grilled,6
decided,10
beef,19
beer,20
pubs,6
nit,6
butter,8
left,8
mayo,7
night,19
crowd,6
people,10
super,13
eat,11
dinner,12
plus,8
curry,13
guiness,8
happy,9
inside,7
whiskey,17
potato,29
time,27
yummy,7
vegas,39
cool,10
drinks,18
filled,8
wait,11
love,14
extra,6
flavors,6
visit,12
creamy,7
live,24
wood,7
soup,7
awesome,8
pint,9
cocktail,6
spot,17
hot,9
main,6
half,7
didn,24
cheese,20
size,6
white,6
friend,17
tasted,6
breakfast,21
sat,8
especially,7
luxor,13
black,8
husband,9
concert,6
outside,6
attentive,7
flavor,17
real,9
dark,12
server,8
served,15
nmy,8
meal,9
lively,6
strip,15
mandalay,34
trying,6
taste,6
accents,6
tasty,20
dish,10
fan,8
past,7
burger,22
mmm,6
experience,16
amount,6
town,8
hour,7
mall,8
beautiful,7
huge,18
goat,9
sandwich,17
tried,9
authentic,14
eats,6
playing,11
soon,6
actually,17
sauce,19
food,78
stopped,6
found,7
fish,60
hard,6
friday,7
pub,55
american,6
feel,14
store,6
outstanding,7
moist,7
eggs,12
traditional,9
fine,7
pretty,27
shepherd,8
restaurants,6
locals,11
probably,7
restaurant,10
liked,10
sweet,7
crispy,9
ireland,24
prices,15
look,6
fun,18
decor,12
cut,6
surprised,9
game,6
bit,13
wings,14
absolutely,6
stew,20
servers,7
rolls,6
fast,9
fries,21
nice,30
walked,9
cooked,6
beers,8
friendly,16
try,15
sausage,11
vinegar,6
makes,6
salad,8
lamb,10
located,9
instead,6
entree,6
watch,9
light,6
perfect,15
day,16
cider,7
times,10
waitress,13
accent,13
haven,9
loved,13
mix,8
looked,8
atmosphere,20
selection,8
chicken,14
staff,11
overall,8
chips,61
course,7
packed,6
walk,8
table,11
decent,11
bbq,7
party,11
drink,11
cakes,16
soft,7
home,6
meatloaf,7
wish,6
cake,6
piece,8
irish,144
pie,14
goodness,6
friends,21
portion,6
