words,count
captain,7
bacon,14
chef,7
nthe,18
crunch,8
kgb,21
vodka,9
waitress,6
avocado,8
meat,10
potatoes,6
waffle,9
delicious,16
service,14
nachos,8
don,8
definitely,9
menu,11
bar,6
fry,8
split,7
burgers,30
medium,6
potato,17
time,14
vegas,24
cool,6
wait,6
love,6
visit,6
kerry,8
awesome,7
mac,7
shake,8
lunch,6
cheese,26
little,13
nice,13
cheeseburger,12
review,6
turkey,6
trip,9
flavor,6
tots,19
nmy,6
stars,6
tasty,6
burger,117
milkshake,6
huge,7
tried,6
actually,7
sauce,14
food,13
juicy,6
pretty,20
restaurant,8
patty,8
sweet,27
crispy,8
sliders,7
cheddar,8
bit,13
server,6
fries,30
fried,10
fresh,8
try,11
salad,13
lot,8
bun,11
chicken,9
joint,8
tater,8
table,8
bbq,10
onion,12
didn,9
eat,9
harrah,6
