words,count
nwe,7
nthe,15
music,28
vodka,6
hop,8
lax,27
saturday,7
little,7
free,24
wasn,6
service,11
girls,20
bouncer,10
don,13
definitely,10
bar,8
played,6
easy,8
night,38
crowd,12
people,38
clubs,15
super,8
inside,10
floor,28
weekend,12
time,22
dance,45
vegas,46
guy,9
drinks,22
wait,6
love,9
reviews,7
guys,13
clubbing,8
ghetto,6
girl,7
space,8
looking,9
especially,6
luxor,15
bottle,10
stars,6
list,7
experience,6
vip,16
crowded,12
actually,8
guess,7
hotel,7
dancing,10
cover,16
pretty,11
hip,9
hit,6
set,7
expensive,6
fun,19
dark,7
tables,7
line,17
club,61
nice,17
waiting,6
started,6
front,8
lot,13
packed,17
table,10
decent,7
party,14
drink,10
day,9
didn,10
getting,10
hot,10
minutes,6
friends,10
