words,count
nwe,7
bacon,6
nthe,17
mozzarella,6
dry,6
fantastic,10
excellent,9
las,8
wine,20
meat,14
potatoes,15
meal,25
isn,6
delicious,25
wasn,9
service,35
top,11
seated,8
mouth,10
don,19
enjoyed,8
menu,10
appetizer,6
bar,9
steak,62
decided,7
beef,11
lovely,6
butter,12
yes,7
night,16
super,8
dinner,17
medium,24
delmonico,7
tip,7
time,24
wynn,9
vegas,20
steaks,21
love,11
creamy,8
chocolate,12
mac,15
birthday,9
maybe,7
kona,6
amazing,12
lunch,7
didn,18
waiter,15
cheese,22
mignon,15
little,17
boyfriend,11
coconut,11
tasted,10
dining,8
cheesecake,7
calamari,11
seared,8
sauce,11
coffee,7
bottle,8
flavor,11
server,12
lobster,44
business,8
nmy,7
shrimp,6
strip,19
stars,12
taste,18
tasty,13
cream,14
rubbed,6
dish,9
porcini,6
steakhouse,7
burger,8
anniversary,6
experience,14
amount,6
grill,6
mall,7
tried,7
actually,7
food,32
found,6
house,6
aged,11
chowder,7
pretty,15
gratin,6
restaurants,6
tender,7
probably,7
restaurant,17
sweet,9
grille,28
rib,6
bit,12
complimentary,7
filet,25
fries,14
definitely,13
nice,27
prepared,6
cooked,15
fresh,8
desserts,8
friendly,8
dessert,17
try,12
soup,12
capital,31
lime,6
crab,16
rich,7
started,7
rare,20
salad,25
onions,6
poached,6
perfect,7
day,6
mushrooms,9
ambiance,7
special,9
perfectly,10
loved,6
normally,6
staff,7
view,20
key,6
table,16
seasoned,7
party,6
cakes,6
truffle,12
crusted,6
tenderloin,7
expected,7
eat,16
cake,11
sirloin,8
pie,15
star,10
