words,count
nwe,14
asian,8
worth,15
red,14
nthe,38
told,10
dry,6
items,8
evening,6
veggies,9
hot,7
wrong,8
las,9
wine,6
expectations,7
meat,12
standard,6
isn,8
grade,6
wasn,25
rated,6
service,40
top,8
tom,19
tod,6
seated,10
flavorful,11
don,30
enjoyed,6
busy,9
menu,21
rice,42
bar,7
bad,27
noodles,30
lots,6
tasted,17
beef,21
expected,6
chili,8
tastes,6
papaya,9
garlic,14
nit,7
left,6
yes,7
night,12
people,18
ice,11
buffet,37
dinner,14
lacked,6
happy,6
portions,14
average,7
sticky,15
kha,11
trip,8
time,32
milk,10
charge,7
vegas,30
cook,6
level,8
pork,12
eating,12
water,6
wait,27
usually,8
entrees,6
love,15
flavors,10
visit,6
reviews,29
soup,28
sour,12
cab,7
heard,6
remember,7
curry,68
mango,7
typical,7
cold,6
amazing,8
lunch,29
half,7
didn,27
looking,6
waiter,9
little,17
bite,10
friend,14
thai,163
coconut,15
dining,9
price,25
america,6
hungry,7
lotus,46
outside,9
review,8
considering,8
mediocre,10
check,8
pad,31
catfish,7
noverall,8
money,8
flavor,16
server,7
served,10
meal,13
strip,24
lot,13
spicy,30
trying,7
spice,6
taste,25
deep,15
tasty,10
cream,7
dish,53
tea,11
hours,9
experience,9
amount,6
options,6
town,8
hour,7
mall,12
salty,12
huge,9
okay,6
tried,19
authentic,8
egg,9
actually,8
sauce,22
food,124
delicious,10
fish,6
hard,10
expecting,7
feel,6
bland,10
banana,8
kai,9
kah,6
kao,6
fine,7
northern,14
pretty,29
hit,6
hype,12
restaurants,27
probably,24
restaurant,69
sweet,21
rave,6
crispy,28
expensive,6
mind,7
else,12
prices,11
look,7
bill,8
disappointing,9
noodle,18
tables,6
disappointed,12
location,9
excited,7
bit,18
popular,8
larb,7
tofu,6
rolls,9
line,12
fried,40
called,6
nam,8
definitely,18
nice,15
reservation,10
cooked,8
fresh,8
dessert,6
try,23
waiting,17
duck,16
crab,12
salad,25
plate,11
pieces,10
shrimp,27
located,7
instead,8
prawns,24
day,6
panang,10
special,13
completely,8
times,7
quality,10
siam,38
shell,17
stars,17
maybe,13
dishes,45
looked,13
yum,7
drunken,22
chicken,37
staff,9
won,6
table,12
decent,6
party,10
soft,9
hair,6
home,7
tiny,6
vegetables,9
eat,21
minutes,16
reservations,6
star,7
friends,7
yelp,9
portion,10
