words,count
hats,7
monte,8
nwe,14
worth,18
enjoy,6
phones,35
nthe,43
told,7
jackets,10
music,12
recommend,10
haha,6
phone,14
warm,21
bartender,25
locker,29
vodka,19
provide,8
hot,11
lot,15
las,8
purchase,14
rental,7
mean,6
cameras,35
hang,10
free,31
isn,12
wasn,15
thick,6
minus,41
glass,26
blue,7
regular,7
don,49
definitely,42
wearing,9
bar,137
bay,15
bad,14
shots,19
thanks,6
decided,7
wear,15
packages,14
chandeliers,8
photographer,19
groupon,7
basic,6
website,6
weren,7
neat,7
nif,8
nit,15
left,10
photo,25
yes,6
hat,18
unique,8
night,13
people,48
ice,214
super,20
benches,9
plus,6
head,9
heat,6
inside,68
check,14
tip,6
digital,7
picture,21
jacket,20
time,50
concept,9
charge,8
choice,7
vegas,68
blast,7
cool,55
leave,12
sign,6
cost,12
drinks,126
love,11
extra,12
lockers,7
entrance,8
awesome,21
celsius,6
allowed,20
lounge,21
cocktail,11
birthday,8
date,6
cute,10
shoes,7
cold,67
didn,22
entirely,6
girl,7
tried,6
looking,8
couldn,7
star,11
friend,15
coats,18
sat,9
online,8
price,14
enter,11
paid,9
especially,8
walking,8
shot,33
nthey,8
cheap,6
upgrade,7
freezing,8
cocktails,7
review,7
outside,7
gimmicky,6
comes,10
considering,13
photos,33
pay,32
totally,8
money,10
remember,6
served,7
seating,10
nmy,7
package,46
mandalay,19
includes,15
included,14
woman,7
sitting,9
hours,7
experience,95
pics,12
vip,15
stick,7
hour,20
middle,7
purchased,7
huge,6
stayed,6
intended,8
coat,28
actually,14
walls,10
found,6
delicious,6
idea,9
alcohol,13
pun,10
feel,6
cups,26
hotel,6
believe,8
sell,7
cover,9
pretty,59
gloves,52
bars,8
set,7
probably,21
liked,9
drunk,8
expensive,20
else,14
pricey,10
prices,9
fur,35
look,8
frozen,11
fun,63
obviously,7
person,15
entry,11
tables,16
cup,8
admission,14
couple,6
bit,13
novelty,11
run,7
nyou,10
visit,15
doesn,8
evening,7
nas,6
nice,28
provided,6
walked,6
friendly,18
drinking,11
try,17
boots,26
carlo,8
cell,17
fee,8
camera,16
sit,9
sculptures,19
allow,6
bartenders,12
including,7
degrees,9
choose,7
covered,9
hands,11
front,10
day,8
glasses,29
special,8
electronics,13
cause,6
times,10
loved,7
sculpture,6
faux,8
able,10
parka,16
pictures,39
anyway,6
bring,27
staff,14
overall,7
course,10
stuff,11
nthere,9
freeze,8
taking,13
etc,9
walk,11
party,11
drink,85
seats,16
ski,7
chairs,11
little,24
getting,10
own,9
buy,22
minutes,23
stay,14
friends,20
