words,count
nwe,45
worth,30
solid,6
nfor,8
enjoy,13
bacon,87
chef,19
nthe,64
weren,8
melted,6
told,10
pancakes,8
dry,13
items,15
smoky,11
fantastic,29
explained,7
highly,23
brought,12
sarah,6
recommend,41
evening,9
haha,6
warm,13
pecan,9
excellent,38
honey,37
amazing,110
disappoint,10
cuisine,6
wrong,11
las,24
chilled,15
south,6
savory,14
split,11
combination,13
bread,22
meat,20
potatoes,27
crunchy,16
filling,11
bone,32
waffle,45
saturday,14
velvet,6
mason,10
little,44
free,10
ate,29
days,7
signature,11
delicious,116
wasn,24
thick,11
revival,13
top,47
burger,16
seated,27
feeling,7
modern,9
recommended,16
blue,13
gravy,19
mashed,20
regular,7
mouth,17
plenty,7
don,34
definitely,74
bomb,11
enjoyed,33
nservice,10
menu,88
explain,6
lewellyn,10
rich,14
plate,31
neverything,6
stop,14
appetizer,18
watermelon,124
bar,32
greens,10
twice,14
bad,13
grilled,13
pumpkin,7
steak,15
thanks,11
fluffy,12
lemonade,35
decided,27
lots,8
kitchen,15
quickly,12
beer,9
lovely,8
life,10
personally,6
catch,7
near,6
upscale,8
belly,35
plates,10
butter,33
vermont,6
smoked,32
left,10
kale,8
yes,13
ham,7
easy,10
unique,13
night,36
people,25
okra,15
phenomenal,9
ice,37
corn,16
super,32
ribs,28
dinner,46
happy,13
true,8
portions,6
inside,24
tell,14
whiskey,9
classic,18
cobbler,36
fashioned,10
check,14
topped,11
nthis,13
time,98
roe,19
manager,20
oreos,11
skin,14
yummy,15
finally,8
choice,7
vegas,161
word,9
cool,20
couches,7
level,9
die,7
quick,12
round,9
pork,40
seasoning,7
drinks,51
adds,6
shared,22
filled,10
french,10
water,12
frosting,7
wait,34
usually,12
entrees,7
love,42
extra,15
prefer,6
bloody,14
nmac,6
flavors,21
visit,19
creamy,17
andy,11
sharing,8
chocolate,8
reviews,9
sour,6
bites,8
heard,10
incredible,11
lounge,10
staying,10
cocktail,15
spot,24
mac,56
birthday,8
maybe,6
mango,11
nour,10
talk,6
cute,13
comfort,16
course,18
thank,11
appetizers,13
hot,51
main,18
lunch,25
half,22
name,14
girl,6
space,6
blt,49
looking,23
seriously,9
care,11
couldn,17
waiter,26
swine,8
cheese,129
yourself,8
cheesy,11
size,8
checked,6
bite,21
stuffed,9
white,13
bits,6
friend,21
boyfriend,10
future,8
tasted,15
sat,29
dining,32
palazzo,16
green,81
trace,6
cheesecake,6
price,7
fris,8
especially,11
egg,21
hungry,9
professional,8
salt,8
texture,13
truly,13
morning,7
husband,31
cocktails,24
review,15
outside,16
whipped,7
style,24
comes,24
turkey,8
mary,12
offered,7
photos,7
bowl,9
trip,25
macaroni,8
week,6
finish,8
fruit,6
totally,9
noverall,15
knowledgeable,10
touch,6
flavor,52
thinking,8
except,7
real,6
read,6
world,13
disappointed,12
server,45
served,56
seating,14
pickled,15
yardbird,143
pickles,13
slice,6
overly,6
nmy,19
found,17
favorite,38
shrimp,28
chow,6
strip,27
skillet,8
lol,11
desert,8
start,14
stars,12
spicy,11
nfried,10
taste,29
deep,9
tasty,30
girlfriend,7
cream,35
elvis,6
wife,15
dish,68
attentive,19
dressing,9
presentation,9
fat,6
fan,20
heaven,13
list,24
tea,8
crust,8
hours,9
strong,11
experience,52
amount,24
sweetness,10
options,7
family,22
takes,13
rustic,11
nyardbird,9
glad,20
town,7
hour,9
greeted,10
beautiful,6
share,31
salty,13
sharp,7
huge,16
sandwich,26
tried,31
coming,24
short,36
deviled,70
soon,9
actually,12
late,8
sauce,67
wouldn,8
return,6
nafter,6
food,229
easily,12
lettuce,14
biscuits,116
heavy,6
house,42
hard,6
expect,6
beyond,9
drink,30
reason,6
service,131
feel,30
miss,7
maple,41
benedict,6
brisket,24
wonderful,11
mama,11
syrup,37
banana,11
option,8
hotel,16
believe,9
greg,6
outstanding,9
juicy,39
couch,8
moist,38
cornbread,29
added,19
eggs,95
salmon,6
eaten,13
extremely,16
blend,6
fine,14
pretty,31
hit,12
famous,7
breast,11
