words,count
nwe,6
enjoy,6
nthe,14
crackers,7
bread,12
meal,16
isn,6
wasn,10
service,47
seated,10
don,21
busy,8
menu,14
plate,9
bar,19
bad,11
steak,8
decided,10
beef,14
left,6
people,9
bisque,9
dinner,13
happy,37
portions,6
check,7
time,27
chain,12
drinks,8
wait,11
usually,7
love,8
olive,11
appetizers,7
lunch,17
half,7
didn,15
square,16
space,6
care,7
waiter,17
cheese,11
size,9
little,19
friend,13
tasted,8
dining,19
especially,6
brio,47
review,9
outside,9
attentive,6
sauce,14
outdoor,9
flavor,7
server,16
seating,13
lobster,11
favorite,6
shrimp,11
stars,15
trying,9
tasty,7
shopping,7
dish,16
experience,9
town,21
hour,38
patio,10
actually,7
food,55
delicious,8
specials,7
bland,6
noverall,7
fine,6
pretty,16
probably,9
restaurant,23
eggplant,9
sweet,6
prices,10
bruschetta,7
look,7
hostess,9
bill,6
arrived,12
tables,7
location,7
bit,7
nice,30
reservation,6
cooked,6
garden,9
try,14
waiting,7
salad,25
perfect,9
ambiance,8
times,12
quality,9
tuscan,8
dishes,8
atmosphere,7
chicken,16
staff,8
overall,8
table,12
decent,7
party,9
drink,7
italian,8
pasta,34
carpaccio,9
minutes,8
friends,9
portion,6
