words,count
nwe,7
venue,7
nthe,16
music,24
roof,8
amazing,13
band,6
free,13
wasn,12
top,10
elevator,8
don,15
bar,11
bad,10
expected,6
night,45
crowd,21
people,23
dead,9
clubs,10
inside,16
check,16
floor,14
time,21
dance,14
charge,6
vegas,29
cool,13
drinks,21
water,8
club,22
lounge,21
guys,7
rooftop,8
views,12
didn,10
little,8
friend,8
marines,8
voodoo,23
outside,20
pay,7
strip,17
beautiful,8
okay,6
playing,7
food,6
reason,6
hotel,8
wasnt,6
cover,10
pretty,30
drunk,7
fun,20
rio,16
dancing,11
bit,9
line,12
nice,12
stars,10
mix,6
view,56
party,14
drink,12
nightclub,9
friends,12
