words,count
nwe,8
looking,21
worth,22
street,8
nthe,35
weren,7
told,12
items,83
coins,7
call,8
hot,7
las,9
crew,8
tourist,23
silver,17
free,15
local,8
isn,8
featured,8
wasn,21
historical,6
seen,26
memorabilia,9
don,60
definitely,6
overpriced,13
busy,11
rick,29
folks,7
watch,18
guns,10
bad,6
lots,19
rings,8
com,7
chum,13
neat,10
nif,9
nit,14
left,6
easy,7
gift,11
night,6
antique,11
www,7
people,67
super,10
afternoon,7
deal,7
offer,6
inside,32
sale,17
reality,6
nthis,7
time,37
filming,21
vegas,59
cool,59
item,7
quick,7
guy,14
sign,6
shirts,29
wait,23
love,12
visit,35
downtown,6
reviews,7
heard,7
huge,12
guys,27
maybe,14
amazing,7
main,10
half,17
didn,38
couldn,6
star,13
waited,7
nthere,10
ring,10
little,19
television,7
channel,8
price,8
visitors,6
especially,6
shop,173
walking,6
shot,12
nthey,6
morning,10
parking,32
review,7
outside,19
disappointed,11
chumlee,38
photos,12
cast,18
shops,13
evening,9
pay,9
check,29
week,6
totally,6
money,8
except,6
real,13
souvenirs,18
picture,9
nbut,7
business,7
stand,10
strip,22
hey,6
stars,78
buying,16
watches,8
corey,6
fan,31
section,10
experience,9
select,7
door,10
glad,7
town,9
none,8
hour,12
history,10
okay,6
coming,7
crowded,11
actually,21
wouldn,9
bigger,7
found,9
hard,7
expect,24
leave,6
friday,6
reason,6
expecting,7
feel,7
guess,12
store,90
selling,17
sell,20
trip,17
gold,23
pretty,44
hit,6
merchandise,32
art,12
close,8
visiting,9
fans,9
won,12
probably,22
sold,10
expensive,10
due,6
prices,12
look,22
fun,14
hoping,7
shirt,6
person,8
couple,12
bit,7
jewelry,31
crap,6
seeing,12
hopes,6
line,78
nas,6
nice,25
walked,11
friendly,6
waiting,19
lee,6
makes,7
crazy,10
sister,7
meet,9
pawn,188
pieces,10
stop,14
counter,6
lines,11
move,7
own,7
looks,18
bunch,6
nhttp,7
front,13
day,30
trap,8
glasses,8
times,20
tourists,9
lot,49
visited,7
able,8
unless,12
pictures,13
selection,9
anyway,7
staff,14
mugs,11
course,9
stuff,61
bought,18
souvenir,8
taking,7
etc,15
walk,13
vintage,8
checking,7
home,7
hoss,6
actual,12
getting,13
recognized,6
museum,7
buy,28
piece,6
minutes,22
display,8
life,6
kinds,6
stay,6
chance,7
kinda,7
priced,11
yelp,8
