words,count
appointment,10
school,9
nthe,9
hours,9
dry,6
institute,17
experience,21
products,10
massage,31
visit,7
spa,6
salon,10
help,11
haircut,33
style,7
highlights,10
day,7
didn,12
doing,6
love,6
times,13
little,14
service,19
exactly,6
shampoo,7
mini,17
able,6
price,6
regular,6
services,18
don,11
definitely,12
pretty,10
job,13
amazing,6
color,14
learning,10
relaxing,6
offered,9
instructor,22
tip,6
conditioner,6
hand,11
student,47
touch,6
cut,35
treatment,14
instructors,11
facial,25
stylist,11
shoulder,6
hair,53
home,7
scalp,10
super,7
included,6
happy,6
aveda,32
check,9
nice,10
students,26
time,34
