words,count
nwe,10
worth,18
enjoy,7
nthe,40
tips,38
dry,7
smoke,10
highly,6
sliced,7
meats,28
recommend,9
excellent,9
amazing,16
las,9
green,21
bread,22
meat,88
bone,6
little,33
free,11
days,7
featured,6
delicious,22
wasn,9
service,25
top,8
john,18
serve,7
don,24
definitely,21
nservice,6
folks,7
plate,10
greens,13
decided,6
beef,9
slaw,11
nit,8
smoked,10
collard,7
people,23
corn,12
super,11
dinner,9
offer,6
heat,7
portions,12
inside,8
drive,21
cobbler,13
trip,8
tip,8
potato,20
time,40
yummy,6
choice,9
vegas,23
cool,8
guy,7
pork,46
eating,10
shared,7
wait,25
usually,9
love,19
extra,8
market,6
visit,8
car,8
ribs,57
awesome,20
spot,8
mac,59
guys,8
pulled,47
serving,11
cold,7
hot,71
yams,7
texas,8
lunch,17
didn,17
container,6
looking,11
star,8
cheese,72
fast,8
cheesy,7
white,7
friend,6
gotta,6
tasted,10
shop,12
nthey,8
slow,6
outside,20
texture,8
husband,7
picnic,7
parking,8
dives,8
diners,8
comes,7
middle,7
pay,8
check,8
macaroni,13
ranch,7
noverall,6
outdoor,8
money,6
kill,23
flavor,20
real,6
seating,10
turkey,6
favorite,6
cornbread,10
road,21
meals,9
lot,19
seasoned,10
spicy,14
taste,17
tasty,14
neighborhood,16
mull,15
experience,10
door,9
basically,7
town,10
grill,34
hour,8
share,6
huge,10
isn,10
tried,7
coming,8
style,8
actually,6
sauce,33
food,79
easily,8
house,7
hard,11
reason,7
feel,9
brisket,62
coleslaw,7
juicy,8
moist,6
eggs,9
pretty,15
set,8
tender,17
close,6
probably,8
meal,23
restaurant,9
liked,9
sweet,16
kick,8
ready,6
rib,36
butcher,18
tables,12
cut,8
location,9
couple,6
bit,16
beans,58
link,11
line,39
peach,8
nice,22
cater,6
cooked,12
fresh,13
barbecue,7
friendly,17
dessert,6
tri,8
try,21
sausage,11
chose,9
customer,6
salad,24
links,45
located,6
counter,8
lines,7
perfect,10
front,9
day,14
times,7
stars,10
chicken,30
staff,10
combo,34
overall,7
joint,7
cole,8
barbeque,6
decent,9
nnow,7
bbq,105
ins,6
choices,7
residential,16
lost,6
home,25
getting,8
eat,29
minutes,9
friends,6
baked,26
