words,count
nwe,9
worth,9
enjoy,10
japanese,13
chef,6
nthe,38
kids,6
highly,7
recommend,20
excellent,8
hot,11
decor,6
las,12
green,8
reasonable,6
bowls,6
ate,6
loud,7
delicious,45
wasn,11
thick,24
service,52
spinach,6
seated,7
modern,9
flavorful,19
don,18
enjoyed,12
busy,13
menu,31
rich,11
rice,7
stop,9
bar,12
noodles,61
kitchen,6
amazing,28
bathroom,7
gyoza,12
assari,7
broth,76
belly,11
vegetable,7
boiled,9
garlic,42
night,12
people,15
corn,11
super,18
dinner,6
plus,7
octopus,8
definitely,31
music,15
happy,25
offer,6
njinya,9
sprouts,15
roll,6
time,41
yummy,7
finally,7
vegan,18
vegas,50
cool,7
dim,6
level,6
pork,52
tonkatsu,19
wait,19
usually,9
love,42
extra,7
flavors,6
visit,9
creamy,14
soup,12
crazy,6
awesome,17
huge,9
spot,22
date,8
brussel,10
cute,6
appetizers,12
buns,10
lunch,10
half,6
didn,19
space,7
seriously,6
tempura,7
couldn,6
size,6
little,23
white,11
friend,8
boyfriend,6
tasted,7
sat,7
interior,6
especially,6
drive,6
texture,9
black,29
lighter,9
inside,9
husband,6
review,6
comes,11
attentive,10
sauce,20
bowl,26
oil,6
totally,8
flavor,44
real,7
server,11
nmy,11
favorite,34
shrimp,11
lol,8
lot,12
spicy,60
toilet,7
taste,19
tasty,20
monta,29
ramen,311
experience,9
amount,6
options,9
family,6
glad,11
town,17
hour,15
salty,13
takoyaki,20
tried,29
coming,14
egg,38
actually,14
late,10
food,59
found,14
heavy,7
house,6
feel,16
added,13
clean,7
pretty,13
tender,8
close,9
won,6
probably,8
meal,16
restaurant,21
chashu,17
crispy,15
look,6
brussels,6
noodle,13
tables,6
location,6
bit,13
tofu,8
fast,9
fried,16
nice,24
cooked,17
fresh,13
friendly,17
dessert,6
try,34
eating,12
nservice,9
opinion,8
makes,9
cha,14
sora,9
balls,11
salad,14
thin,23
pieces,6
onions,7
instead,7
perfect,23
day,9
strip,11
ambiance,7
special,8
tonkotsu,32
times,10
waitress,7
quality,7
perfectly,12
loved,12
jinya,101
atmosphere,11
chicken,74
staff,15
stuff,6
table,27
seasoned,14
add,16
press,9
soft,7
toppings,7
bun,17
eat,13
friends,6
