words,count
tickets,21
enjoy,6
nthe,42
orchestra,17
fantastic,16
highly,7
music,58
recommend,12
excellent,8
worth,14
times,6
amazing,24
las,14
production,11
scene,12
band,6
little,15
free,13
isn,6
top,9
girls,7
seated,6
seen,18
don,20
definitely,19
entertaining,7
musicals,16
enjoyed,14
folks,7
watch,10
quickly,6
life,9
voice,10
played,15
nif,7
characters,8
musical,44
left,8
yes,11
night,17
people,13
super,7
happy,7
true,9
surprise,7
nthis,10
time,35
songs,48
row,15
vegas,54
guy,12
oldies,7
upgrade,10
bob,10
love,33
live,8
valli,56
heart,6
awesome,21
heard,11
soleil,6
watching,9
guys,16
didn,16
seriously,7
language,7
eyes,15
palazzo,9
performance,17
massi,7
especially,8
husband,6
seat,17
sound,6
cast,24
theater,23
frankie,52
money,9
nick,8
favorite,9
strip,6
lot,12
original,10
song,8
fan,10
ticket,9
sang,15
section,9
learned,6
pick,7
history,7
huge,7
playing,10
broadway,11
found,6
acting,11
beginning,7
feel,12
story,51
cirque,10
wonderful,6
performers,9
dancing,14
sherry,7
seasons,54
hit,6
cry,7
close,7
probably,10
jeff,7
simply,6
throughout,8
cloer,8
fun,11
real,11
mom,7
bit,10
absolutely,9
seeing,9
rows,10
boys,66
line,8
phantom,7
actors,15
sing,7
singing,28
started,7
stars,6
perfect,6
front,12
loved,18
tommy,8
able,10
familiar,7
view,6
travis,9
superb,7
bought,8
job,6
joe,7
hits,9
jersey,67
seats,31
gaudio,7
stage,20
incredible,6
