words,count
asian,6
mirage,9
worth,9
nthe,15
dry,6
pizza,6
las,9
wine,7
meat,6
meal,9
free,11
ate,7
service,19
legs,9
don,17
bar,9
bad,11
buffets,6
sushi,12
plates,6
buffet,58
dinner,16
manager,7
disgusting,9
vegas,17
eating,9
drinks,6
soup,6
didn,7
tasted,11
sad,6
breakfast,10
price,13
prime,10
money,13
server,8
stations,7
shrimp,10
strip,6
taste,6
time,7
sitting,6
worst,14
section,7
experience,8
station,10
okay,6
rude,7
food,65
hard,6
terrible,11
bland,10
hotel,6
champagne,6
else,8
look,8
rib,10
person,9
tables,9
gross,9
fresh,6
desserts,8
dessert,6
try,7
crab,9
salad,7
quality,10
lot,7
cravings,22
looked,10
selection,6
staff,7
horrible,12
table,6
brunch,7
choices,6
drink,10
eat,23
minutes,8
star,6
yelp,7
