words,count
nwe,8
asian,21
worth,13
enjoy,9
japanese,12
chef,10
elegant,8
nthe,28
items,9
highly,8
warm,6
excellent,15
times,11
green,7
oysters,11
delicious,18
service,56
top,9
don,7
section,7
menu,31
rice,8
bar,9
grilled,6
steak,7
sushi,17
fusion,6
dinner,16
curry,17
offer,7
portions,6
floor,7
time,15
vegas,15
dim,10
pork,9
wait,7
box,14
entrees,7
love,9
flavors,9
visit,6
soup,10
sunday,20
amazing,24
lunch,14
didn,11
waiter,6
cheese,7
little,8
thai,7
tasted,8
breakfast,24
dining,12
price,8
buffet,28
seafood,8
mozen,41
mandarin,34
attentive,8
sauce,12
coffee,6
week,8
fruit,10
flavor,6
server,20
naan,11
bento,19
favorite,6
shrimp,9
strip,10
taste,7
tasty,9
chinese,7
dish,16
sashimi,11
fan,6
angus,6
sum,10
scallops,9
experience,17
options,6
family,7
beautiful,8
tried,8
style,7
food,46
bistro,14
feel,6
station,9
hotel,13
tandoori,7
eggs,9
salmon,13
notch,6
pretty,7
tender,9
probably,6
champagne,7
meal,13
restaurant,26
pricey,6
cuisine,6
noodle,7
person,9
bit,11
absolutely,8
fried,6
definitely,17
nice,15
prepared,6
reservation,9
cooked,9
fresh,23
aria,8
friendly,6
dessert,14
try,8
indian,20
crab,17
bottomless,6
salad,8
wonderful,7
entree,18
light,10
perfect,8
day,7
ambiance,10
oriental,24
quality,14
perfectly,7
stars,9
loved,7
dishes,13
kristy,6
waffles,6
selection,12
chicken,18
staff,7
exceptional,6
view,9
table,11
makhani,12
brunch,52
impeccable,6
simple,6
eat,8
variety,8
friends,7
