words,count
nstep,6
worth,6
vegas,17
facebook,10
cool,18
upload,11
instagram,14
nthe,6
wait,6
experience,6
pics,10
social,6
prints,24
love,20
visit,7
camera,7
phone,13
account,8
history,7
process,6
awesome,13
minimum,7
polaroids,22
concept,8
las,6
pay,8
cute,7
bunch,6
amazing,7
upstairs,10
idea,6
cameras,12
print,34
free,12
quick,6
computers,8
onto,6
service,6
store,32
able,8
printed,14
don,7
especially,6
definitely,6
shop,9
text,8
staff,12
pretty,8
photography,11
frame,7
computer,9
pictures,41
email,7
roller,8
etc,10
help,8
create,7
easy,11
photos,62
look,7
fun,12
accessories,7
media,7
polaroid,66
photo,24
add,6
helpful,10
super,10
fotobar,13
own,11
frames,17
museum,27
lot,6
offer,6
linq,16
minutes,13
display,6
check,9
nice,9
picture,11
time,13
