words,count
nwe,15
worth,8
nthe,32
enchiladas,18
told,9
fajitas,7
fantastic,10
highly,6
brought,10
music,6
recommend,18
excellent,9
bartender,16
veggies,7
hot,16
salsa,64
las,7
waitress,9
avocado,6
band,20
meat,14
reasonable,7
meal,28
free,13
ate,7
isn,9
bite,12
veggie,6
wasn,16
thick,7
service,52
top,11
serve,10
seated,10
don,19
definitely,28
tequila,11
enjoyed,13
menu,41
plate,12
stop,9
appetizer,11
bar,35
bay,26
bad,14
grilled,10
steak,25
decided,8
mariachi,24
beef,10
quickly,9
beer,10
weren,6
kept,6
carnitas,11
nachos,43
yes,8
easy,7
night,19
deal,7
corn,31
super,11
dinner,9
happy,36
portions,7
trip,11
topped,7
weekend,6
time,46
yummy,10
vegan,44
tacos,61
vegas,41
cool,8
tortillas,10
quick,11
drinks,26
wait,6
love,25
visit,7
ceviche,6
sour,12
staying,9
spot,9
guys,8
maybe,7
hussongs,7
course,9
amazing,19
lunch,22
half,8
name,9
didn,15
rock,6
looking,9
waiter,11
cheese,13
little,18
white,7
friend,15
baja,10
boyfriend,9
tasted,10
sat,9
price,12
hungry,6
luxor,10
walking,7
favorite,7
tortilla,9
husband,8
comes,8
shopping,6
attentive,10
shops,6
check,10
totally,7
burrito,12
flavor,16
real,6
server,16
nice,28
lobster,7
nmy,10
mandalay,32
start,14
stars,8
spicy,9
pitcher,10
taste,8
tasty,20
separate,6
original,13
dish,14
sitting,6
fan,8
past,7
casual,8
strong,8
vegetarian,10
experience,8
options,14
guacamole,16
glad,6
hour,25
mall,6
huge,11
quesadilla,14
tried,12
coming,8
playing,6
mexican,48
style,6
actually,18
margarita,49
sauce,17
food,123
stopped,12
found,14
delicious,33
fish,11
hard,8
guac,6
hotel,7
juice,6
extremely,6
pretty,32
hit,7
probably,6
salsas,7
restaurant,25
liked,6
sweet,10
cream,9
pricey,6
prices,12
look,7
fun,24
tables,9
surprised,7
complaint,6
bit,17
eating,9
beans,19
fast,11
fried,6
fresh,19
ensenada,7
friendly,29
drinking,6
try,29
busy,7
lime,10
awesome,15
started,8
rice,15
quesadillas,7
shrimp,7
located,7
instead,8
entree,6
taco,15
day,17
strip,14
red,9
times,9
margaritas,38
quality,6
lot,8
loved,17
able,7
mix,14
looked,6
atmosphere,17
selection,6
chicken,38
staff,12
chips,67
wall,6
table,19
decent,9
party,8
drink,23
hussong,44
generous,6
getting,12
toppings,6
cantina,19
eat,25
wish,9
star,6
else,9
portion,6
