words,count
month,8
friendly,24
town,7
appointment,21
vegas,12
nail,97
design,6
nthe,10
pedi,10
told,6
hours,11
wait,6
experience,17
makes,6
massage,8
love,42
family,9
recommend,26
started,9
glad,10
customer,18
worth,6
reviews,13
awesome,17
hot,8
spot,8
coming,18
meticulous,6
talk,9
salon,44
perfect,13
thank,7
amazing,47
late,11
weeks,15
designs,8
day,9
didn,11
reasonable,8
found,22
doing,10
hard,8
quality,14
looking,8
care,10
manicures,6
owners,8
conversation,6
feel,14
fast,7
service,35
wonderful,12
friend,7
comfortable,6
sau,36
price,6
don,11
drive,6
definitely,29
professional,10
shop,18
selection,6
colors,12
busy,8
satisfied,9
gel,46
pedicure,22
recently,7
job,42
mani,7
color,10
sweet,11
else,13
prices,14
look,15
salons,11
manicure,21
polish,7
people,19
absolutely,11
business,13
schedule,7
nails,140
super,15
getting,11
months,9
plus,6
happy,14
called,6
gone,6
fill,8
pedicures,9
nice,18
friends,7
ago,6
time,43
