words,count
dish,8
dessert,6
vegas,9
enjoy,6
steaks,9
drinks,8
glass,10
soup,8
overall,9
wine,11
amazing,10
food,31
bread,6
didn,12
waiter,14
view,41
cheese,6
wasn,9
little,11
service,21
top,7
friend,7
stars,6
nthe,11
price,12
salmon,6
don,7
voodoo,10
enjoyed,6
menu,7
steak,22
husband,7
probably,7
restaurant,20
table,14
expensive,7
decent,7
prices,6
rio,9
party,7
average,8
flavor,9
bit,8
server,7
lobster,20
bisque,10
pasta,6
rare,8
meal,9
dinner,16
medium,15
filet,7
check,7
nice,15
cooked,9
time,15
