words,count
nwe,10
worth,15
enjoy,7
nthe,24
items,7
fantastic,11
highly,18
brought,14
meats,9
call,6
recommend,38
type,6
warm,8
excellent,23
foods,6
times,18
hot,9
wrong,6
las,20
greek,8
bread,16
meat,27
reasonable,14
arrived,12
wasn,12
service,77
top,6
flavorful,17
lula,32
regular,7
don,22
definitely,33
kabob,100
rice,67
plate,38
stop,7
appetizer,8
twice,7
bad,10
grilled,20
steak,8
decided,8
hummus,33
pita,24
com,7
beef,80
relaxing,6
eastern,14
tastes,6
plates,13
yes,7
night,14
people,24
super,10
dinner,12
music,25
portions,32
tell,11
door,6
time,59
yummy,8
environment,7
finally,11
choice,9
vegas,52
pork,26
water,9
slow,6
wait,30
usually,11
entrees,10
love,53
kebab,18
extra,8
flavors,6
visit,6
live,24
reviews,7
awesome,21
plus,6
spot,15
guys,6
thank,11
appetizers,7
amazing,58
kabobs,28
lunch,20
half,16
didn,9
salads,6
looking,6
seriously,6
care,7
couldn,10
fast,6
little,13
friend,9
dining,7
price,28
especially,9
drive,7
cheap,7
review,11
affordable,7
armenian,23
comes,11
middle,15
noverall,6
flavor,15
real,6
server,12
nice,32
business,8
favorite,26
chop,7
lol,7
stars,10
taste,10
tasty,6
wife,8
platter,14
dish,8
attentive,6
dressing,9
experience,16
amount,8
family,17
takes,7
town,19
share,6
huge,18
chops,50
tried,20
coming,13
authentic,12
playing,6
help,6
actually,6
food,228
found,9
week,12
delicious,57
house,38
pleasant,6
dine,8
wonderful,11
juicy,14
moist,7
salmon,11
sometimes,7
pretty,8
money,6
restaurants,9
tender,13
please,6
meal,14
restaurant,57
eggplant,9
liked,9
simple,6
prices,36
cuisine,7
roasted,10
bit,9
absolutely,11
epic,6
servers,7
buttery,6
russian,7
fries,14
prepared,9
cooked,13
fresh,23
ambience,6
friendly,23
try,29
shish,43
dolmas,6
mediterranean,35
eating,9
busy,8
menu,16
makes,6
customer,12
salad,49
pieces,8
lamb,81
entree,7
tomato,18
perfect,18
day,7
ambiance,9
entertainment,7
waitress,12
caviar,6
quality,16
perfectly,9
lot,19
haven,6
loved,9
dishes,9
atmosphere,12
bring,13
chicken,64
staff,17
combo,23
beat,6
perfection,12
taking,6
seasoned,14
bbq,6
party,10
generous,11
helpful,6
home,13
jalapeno,7
pepper,13
delivery,23
eat,35
wish,6
minutes,11
friends,14
portion,11
