words,count
nwe,6
worth,13
fritter,30
enjoy,7
dry,7
total,6
tell,17
hole,6
amazing,8
las,14
glazed,42
filling,10
driving,6
little,24
free,10
ate,9
days,8
wasn,14
service,13
top,15
airy,8
guilt,7
nthe,32
dozen,48
regular,15
mouth,12
don,32
definitely,18
sugar,24
bad,8
fluffy,16
winchell,6
jelly,11
left,8
yes,7
boxes,7
night,7
deal,8
people,17
dunkin,14
super,14
plus,7
raised,10
happy,6
inside,15
fashioned,7
diet,6
time,34
milk,9
yummy,9
finally,12
vegan,142
vegas,42
sign,6
filled,25
box,19
healthy,6
cinnamon,25
usually,8
love,28
chocolate,44
car,7
reviews,8
awesome,11
pink,9
remember,7
maybe,8
course,6
half,14
didn,16
sugary,6
soy,6
care,6
couldn,8
size,7
bite,8
friend,10
tasted,16
breakfast,11
especially,10
shop,49
nthey,9
cheap,11
outside,10
texture,6
morning,15
dough,13
glaze,13
reading,8
pop,10
chinatown,11
cash,40
shops,10
twists,9
coffee,15
pay,6
trip,10
burrito,9
mom,11
world,6
lady,17
claw,11
overly,8
business,7
nmy,7
favorite,10
fritters,12
aren,6
trying,6
ronalds,7
taste,32
tasty,11
cream,9
smile,6
fan,8
hours,11
pick,6
family,8
donuts,301
glad,6
town,15
mall,7
huge,10
tried,13
coming,9
actually,15
food,7
stopped,7
found,9
heavy,7
delicious,31
feel,9
doughnuts,18
maple,7
store,10
believe,8
kreme,23
eaten,6
sometimes,6
pretty,23
hit,8
bars,7
wow,8
probably,7
sweet,34
buttermilk,9
prices,11
look,7
real,6
couple,14
bit,18
rows,8
fried,7
nice,29
holes,31
fresh,26
friendly,22
try,37
eating,20
cab,7
products,9
makes,9
apple,61
donut,209
animal,6
stop,16
ronald,81
light,15
counter,9
perfect,7
day,19
strip,11
special,11
craving,9
times,7
owner,6
stars,11
sprinkled,6
selection,16
doughy,7
creme,6
bear,12
ones,18
krispy,24
closed,6
plain,7
simple,11
doughnut,31
soft,13
home,16
custard,8
eat,17
wish,15
cake,18
twist,16
goodness,10
friends,6
yelp,9
