words,count
nwe,39
worth,14
school,16
nfor,13
bacon,24
chef,11
elegant,7
nthe,72
beaten,8
told,10
path,8
dry,6
items,10
menu,58
fantastic,19
highly,11
brought,9
music,13
recommend,19
tell,7
evening,18
glass,19
warm,10
excellent,41
times,11
confit,6
amazing,24
wrong,6
las,21
wine,48
hidden,17
belly,6
braised,7
bread,40
meat,20
potatoes,15
reasonably,7
bone,12
saturday,8
surprise,9
free,15
ate,6
days,11
isn,13
delicious,76
wasn,30
service,91
spinach,8
top,20
hollywood,15
ceiling,16
brulee,12
seated,16
flavorful,15
mashed,12
singer,11
don,34
definitely,50
overpriced,6
enjoyed,27
nservice,11
rich,16
plate,9
appetizer,24
bar,50
nicely,9
bad,14
grilled,16
steak,80
decided,16
beef,8
beet,6
split,7
nit,7
butter,10
yes,10
unique,13
royal,28
night,45
people,19
phenomenal,7
ice,6
corn,25
memorable,8
super,9
ribs,8
dinner,76
plus,9
octopus,37
happy,25
head,7
medium,18
inside,22
average,6
barrymore,112
classic,9
sprouts,10
roll,6
weekend,7
potato,8
time,55
manager,22
yummy,9
finally,7
choice,9
vegas,91
bartender,9
cool,27
quick,6
guy,7
pork,12
steaks,18
cost,6
eating,12
drinks,40
tartare,9
shared,17
french,7
change,10
wait,15
entrees,19
love,39
extra,10
flavors,7
visit,11
creamy,11
chocolate,8
reviews,12
soup,7
cab,6
bites,6
awesome,17
heard,8
cozy,12
lounge,11
cocktail,11
spot,12
mac,75
birthday,22
date,10
remember,6
brussel,7
curry,10
basket,19
arrived,8
cold,6
appetizers,13
celebrate,6
main,27
tucked,10
half,6
didn,30
space,6
looking,19
card,7
care,6
couldn,12
waiter,30
husband,20
cheese,80
mignon,14
cheesy,6
size,6
little,44
bite,7
convention,8
white,6
friend,19
unfortunately,8
tasted,14
sat,9
dining,51
interior,7
cheesecake,6
price,11
especially,12
wynn,7
nthey,7
calamari,7
outside,17
texture,7
gem,16
seared,14
reels,11
cocktails,21
parking,6
comes,8
actually,10
offered,7
attentive,18
sauce,32
ribeye,11
pay,6
check,14
pan,12
booths,17
totally,7
bottle,15
noverall,9
money,6
touch,6
flavor,27
real,8
disappointed,7
server,25
served,17
nice,68
seating,6
lobster,131
intimate,19
nmy,10
favorite,24
shrimp,7
strip,66
start,8
low,6
lot,19
jus,7
trying,6
romantic,13
taste,20
moved,7
tasty,21
girlfriend,7
film,11
cream,21
fresh,16
decorated,8
wife,6
alright,6
dish,41
tail,7
sitting,9
fan,7
celebrity,6
list,21
steakhouse,8
past,9
burger,23
scallops,14
strong,8
experience,32
options,6
eye,12
israel,7
kendra,10
hour,14
greeted,6
beautiful,19
share,11
salty,8
huge,17
okay,11
tried,17
coming,8
short,24
overcooked,7
breads,9
patio,12
resort,26
wouldn,8
return,8
food,113
found,9
heavy,8
house,10
fish,16
expect,8
issue,7
bass,25
feel,32
wonderful,15
hotel,61
believe,6
juicy,11
caesar,11
added,8
extremely,7
fine,13
pretty,32
feels,9
recommendations,6
restaurants,17
set,8
sea,23
tender,21
close,6
locals,6
wow,7
please,6
creme,12
probably,17
meal,49
restaurant,96
liked,18
scallop,6
crispy,9
expensive,11
empty,8
pricey,7
prices,8
look,11
hostess,7
solid,8
bill,12
fun,9
rib,22
decor,30
dark,13
priced,12
roasted,15
tables,8
location,28
couple,14
bit,31
lost,7
popular,6
absolutely,6
marmalade,7
retro,10
impressed,7
filet,26
fries,10
highlight,6
fried,9
vibe,12
chad,6
doesn,6
tart,6
reservation,10
walked,6
cooked,35
friendly,19
dessert,33
entire,8
asparagus,8
try,43
booth,9
business,6
giving,8
waiting,6
opinion,6
makes,6
apple,8
duck,20
crab,8
started,24
rare,22
salad,31
pour,6
pieces,7
located,24
instead,6
entree,16
light,9
classy,10
martini,6
artichoke,11
perfect,27
orange,7
front,6
day,17
risotto,7
ambiance,28
variety,6
special,24
completely,6
york,7
quality,23
perfectly,20
stars,50
haven,6
loved,21
maybe,10
encore,6
comfortable,6
dishes,12
nour,8
looked,11
movie,9
atmosphere,27
selection,15
bring,11
chicken,15
staff,21
creamed,10
based,6
piano,8
overall,12
perfection,9
course,10
gras,29
looks,8
walk,8
table,39
decent,12
party,14
slightly,8
drink,16
lobby,18
center,9
dinning,8
sweet,13
immediately,8
crisp,6
onion,15
panzanella,6
expected,7
home,9
getting,8
own,11
mushrooms,8
foie,34
eat,11
wish,9
cake,9
piece,7
reservations,8
book,8
star,17
kinda,6
friends,22
yelp,7
portion,14
