words,count
nwe,10
sevens,16
nthe,12
told,15
smoke,10
call,12
recommend,8
tell,8
phone,8
machine,6
hot,10
gamble,9
coffee,8
silver,19
meal,6
free,16
ate,7
days,7
isn,7
loud,6
wasn,12
service,44
top,7
shower,10
mins,6
don,26
bad,16
steak,10
decided,7
towels,7
bathroom,10
air,9
left,15
night,21
security,10
deal,6
people,18
paid,8
eat,16
inside,6
floor,14
time,27
manager,19
vegas,17
leave,9
guy,7
water,9
wait,9
cab,9
half,7
name,8
looking,9
card,9
care,8
couldn,7
waited,8
little,10
checked,6
breakfast,10
sat,7
price,15
buffet,41
cheap,10
morning,7
review,9
tub,6
pay,8
check,20
week,8
money,24
gross,9
business,9
broken,6
strip,11
lot,6
trying,8
dirty,11
poor,7
pool,8
worst,26
awful,7
hours,8
experience,8
airport,8
hour,11
huge,7
stayed,16
tried,7
rude,8
coming,7
choice,6
bugs,12
playing,6
help,6
resort,10
wouldn,6
return,7
food,62
hard,10
try,13
story,7
reason,10
terrible,17
feel,7
guess,9
hotel,56
play,7
extremely,6
clean,8
pretty,8
close,6
please,7
restaurant,13
maintenance,8
else,9
look,7
ready,6
anymore,6
person,9
tables,7
customers,9
game,6
run,6
called,16
cafe,13
nice,6
reservation,12
walked,11
waiting,13
casino,29
fee,8
customer,12
salad,7
establishment,6
front,18
day,13
completely,6
times,12
waitress,10
quality,6
stars,11
bed,18
terribles,12
min,7
unless,6
looked,13
chicken,11
staff,12
horrible,16
toilet,13
table,15
shuttle,13
desk,21
didn,42
home,8
literally,12
getting,12
noticed,6
bug,8
minutes,13
star,6
stay,34
chance,6
friends,7
