words,count
yellow,7
prices,93
hanging,8
deli,9
bringing,13
bacon,74
elegant,9
cooking,6
herb,23
wagyu,7
kids,26
nwhen,12
explained,22
brought,92
spoke,6
music,10
holy,8
glass,41
absolute,10
hot,27
funny,14
wrong,42
types,7
wine,152
welcomed,20
hidden,7
ate,34
wash,8
tzatziki,6
wasn,46
service,660
tangy,6
feeling,11
dozen,7
person,17
recommended,39
mouth,41
saying,14
bomb,9
busy,39
menu,264
appreciated,11
rich,15
plate,46
greens,6
nicely,12
dipping,14
blew,7
fair,9
heirloom,7
lots,18
life,23
wish,21
chile,6
chili,10
upscale,20
portobello,192
split,35
fairly,7
tuna,6
lucas,12
previous,7
easy,16
possibly,9
unique,40
people,69
bottom,12
memorable,15
slightly,6
son,12
cleared,7
constantly,9
call,19
happy,94
offer,20
inside,41
pricing,7
sprouts,58
floor,40
tivoli,76
time,314
choice,40
minute,25
leave,24
team,33
steaks,179
tartare,16
celebrated,6
melt,14
love,187
prefer,14
bloody,10
following,6
awesome,131
spot,68
date,44
natural,7
drunken,15
nwhat,6
didn,104
turtle,38
square,8
salads,23
blt,11
seriously,17
complimented,7
besides,6
mignon,20
city,14
bite,33
stuffed,20
boyfriend,38
future,9
sam,50
sad,7
tastes,15
sat,62
note,19
salt,34
walking,15
bright,7
calamari,22
assistant,8
prime,12
marvin,7
chorizo,6
vacation,6
ribeye,67
hubby,8
summer,13
rest,27
dark,8
world,21
seating,44
divine,6
intimate,6
corkage,44
cozy,9
favorite,163
meal,144
rush,7
dirty,9
gone,15
cream,64
hello,8
attentive,98
dressing,8
smile,10
paying,7
prosciutto,8
past,10
hash,55
hours,11
pick,14
sweetness,6
followed,11
vip,7
gorgeous,12
door,23
company,6
scramble,6
beautiful,59
suggestions,18
salty,17
information,6
waitstaff,6
patio,78
bowl,6
brie,15
sauce,141
found,45
upstairs,78
nthank,7
guess,6
guest,10
stairs,15
spaghetti,7
plan,13
oyster,12
burrata,6
fianc,18
caramel,49
bearnaise,6
set,26
sea,16
refills,6
hostess,55
beautifully,7
decor,18
cucumber,14
recent,6
cheddar,18
parents,6
location,27
surprised,19
couple,44
sundaes,19
deserves,7
servers,41
tasting,8
spending,6
hawaiian,6
line,6
paired,10
char,9
chat,6
scrub,26
meals,17
ago,13
walked,42
fresh,78
enjoyable,14
concerned,6
sent,10
eve,6
try,216
odd,6
consistently,6
layout,6
makes,38
doubt,7
baby,12
customer,42
thin,9
pieces,14
establishment,18
tomato,17
realized,6
counter,6
allow,6
classy,16
move,6
gigante,7
perfect,168
necho,13
delightful,11
glasses,17
doing,14
ambiance,45
marrow,70
los,6
lot,33
haven,18
tonight,19
dishes,81
atmosphere,96
bring,53
bourbon,12
hope,11
meant,8
means,9
stuff,17
packed,13
heaters,12
nportobello,11
etc,18
arugula,11
drink,47
pleasantly,8
generous,7
checking,14
five,29
onion,29
literally,17
passion,8
sister,6
angeles,6
getting,20
spots,15
compared,15
monday,6
chance,11
edward,7
worth,46
nfor,26
chef,51
nnote,6
told,40
crunch,14
celebration,14
kudos,6
daughter,9
items,55
charred,19
highly,75
total,14
negative,6
haha,7
aware,6
irvin,11
word,19
veggies,16
provide,6
disappoint,13
law,8
las,77
appreciate,9
green,22
waitress,25
fan,24
satisfied,18
avocado,15
savory,7
break,7
bread,45
reasonably,22
reasonable,71
leftovers,10
delicious,263
thick,42
elevator,6
seated,77
iron,6
flavorful,47
gravy,6
shallots,6
smoked,14
enjoyed,58
toast,17
cappuccino,8
neverything,7
steak,576
kitchen,45
received,14
cow,7
tough,8
refill,6
gracious,6
air,7
plates,77
hand,22
nit,12
kept,20
contact,7
impression,6
kale,21
thanks,39
shout,8
night,155
phenomenal,41
corking,7
post,7
months,8
dined,20
octopus,58
balanced,8
available,11
true,12
topped,13
welcome,20
update,6
basically,11
concept,13
flash,7
brown,9
vegan,6
vegas,226
guy,9
regret,10
cost,9
shared,36
change,13
usually,35
extra,23
rarely,10
flavors,30
live,15
entrance,7
cap,54
heart,8
heard,33
freezer,6
write,15
remember,22
brussel,19
whenever,11
typical,6
serving,7
cold,12
window,7
introduce,6
half,28
space,14
looking,65
card,11
care,64
couldn,38
selections,11
tomahawk,57
yourself,16
size,16
checked,18
friend,75
slaw,16
breakfast,8
terrific,6
begin,8
price,99
egg,46
professional,35
texture,20
nall,11
pumpkin,6
truly,29
celebrate,24
husband,81
steakhouses,18
whipped,6
notice,8
comes,37
olives,7
informed,9
accommodating,17
return,43
food,640
finish,29
fruit,9
favorites,18
knowledgeable,54
touch,23
thinking,8
real,17
spectacular,20
read,10
gonna,6
lady,8
business,20
chefs,11
nmy,23
chop,15
aren,10
lol,11
start,45
low,12
stars,54
seasoned,26
nnot,7
trying,28
nfried,7
month,16
portabella,19
thoughtful,6
asada,37
decide,10
heaven,10
bavette,10
steakhouse,86
louie,11
casual,17
nand,10
ahead,7
vegetarian,10
amount,22
family,89
takes,16
surprisingly,12
grill,11
chops,20
menus,6
tried,77
dream,13
help,19
soon,47
actually,31
evening,41
occasions,11
stopped,19
heavy,7
beyond,35
event,8
robert,10
fountain,14
issue,9
bass,10
houses,10
reason,12
expecting,6
charcuterie,25
miss,18
jordan,6
sign,7
kindly,6
attention,22
juicy,28
vinaigrette,14
